basis	query_chrom	target_chrom	query_start	query_end	bp	windows	mean_delta	max_delta	mean_inter_identity	mean_same_identity
4:4	chr7	chr15	101312000	101314000	2000	1	0.346023	0.346023	0.602499	0.256477
4:4	chr7	chr15	131300000	131302000	2000	1	0.065594	0.065594	0.726600	0.661007
4:4	chr7	chr1	134988000	134990000	2000	1	0.013112	0.013112	0.797297	0.784185
4:4	chr8	chr1	28018000	28020000	2000	1	0.003260	0.003260	0.923357	0.920097
4:4	chr8	chr2	109180000	109182000	2000	1	0.485654	0.485654	0.859485	0.373832
4:4	chr9	chr2	80000	82000	2000	1	0.001528	0.001528	0.992989	0.991462
4:4	chr9	chr2	84000	86000	2000	1	0.002305	0.002305	0.987215	0.984909
4:4	chr9	chr2	112000	114000	2000	1	0.000258	0.000258	0.995500	0.995242
4:4	chr9	chr2	116000	118000	2000	1	0.000751	0.000751	0.998500	0.997749
4:4	chr9	chr2	120000	122000	2000	1	0.002000	0.002000	0.998000	0.996000
4:4	chr9	chr2	136000	138000	2000	1	0.001613	0.001613	0.985500	0.983887
4:4	chr9	chr2	190000	192000	2000	1	0.027819	0.027819	0.984700	0.956881
4:4	chr9	chr4	1698000	1700000	2000	1	0.253660	0.253660	0.939006	0.685346
4:4	chr9	chr4	1782000	1784000	2000	1	0.013123	0.013123	0.166969	0.153846
4:4	chr9	chr4	1786000	1788000	2000	1	0.842531	0.842531	0.940115	0.097584
4:4	chr9	chr3	28320000	28322000	2000	1	0.510555	0.510555	0.845551	0.334996
4:4	chr9	chr14	79738000	79740000	2000	1	0.327174	0.327174	0.505954	0.178781
4:4	chr9	chr3	86320000	86322000	2000	1	0.152121	0.152121	0.715856	0.563734
4:4	chr9	chr1	89840000	89842000	2000	1	0.628701	0.628701	0.876520	0.247818
4:4	chr9	chr5	90286000	90288000	2000	1	0.020451	0.020451	0.932426	0.911975
4:4	chr9	chr17	102802000	102804000	2000	1	0.781629	0.781629	0.798486	0.016857
4:4	chr9	chr12	103280000	103282000	2000	1	0.875929	0.875929	0.946054	0.070125
4:4	chr9	chr7	116362000	116364000	2000	1	0.099810	0.099810	0.286319	0.186510
4:4	chr9	chr19	136142000	136144000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chr9	chr19	136148000	136150000	2000	1	0.002738	0.002738	0.999250	0.996512
4:4	chr9	chr3	136152000	136154000	2000	1	0.000250	0.000250	0.999500	0.999250
4:4	chr9	chr19	136154000	136156000	2000	1	0.000500	0.000500	0.999500	0.999000
4:4	chr9	chr3	136156000	136158000	2000	1	0.001251	0.001251	1.000000	0.998749
4:4	chr9	chr19	136188000	136190000	2000	1	0.001751	0.001751	0.994751	0.993000
4:4	chr9	chr3	136190000	136192000	2000	1	0.001500	0.001500	0.993500	0.992000
4:4	chr9	chr19	136196000	136198000	2000	1	0.002251	0.002251	0.999000	0.996749
1:1	chrX	chrY	154000	156000	2000	1	0.018718	0.018718	0.985486	0.966767
4:4	chrX	chrY	646000	648000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chrX	chrY	950000	952000	2000	1	0.000250	0.000250	1.000000	0.999750
4:4	chrX	chrY	1016000	1018000	2000	1	0.594867	0.594867	0.999500	0.404633
4:4	chrX	chrY	1078000	1080000	2000	1	0.580493	0.580493	0.993748	0.413255
4:4	chrX	chrY	1120000	1122000	2000	1	0.612034	0.612034	0.996497	0.384463
4:4	chrX	chrY	1172000	1174000	2000	1	0.667025	0.667025	0.989474	0.322449
4:4	chrX	chrY	1178000	1180000	2000	1	0.761605	0.761605	0.992507	0.230903
4:4	chrX	chrY	1242000	1244000	2000	1	0.775009	0.775009	0.994500	0.219491
4:4	chrX	chrY	1256000	1258000	2000	1	0.883727	0.883727	0.988742	0.105014
4:4	chrX	chrY	1266000	1268000	2000	1	0.843286	0.843286	0.996000	0.152714
4:4	chrX	chrY	1330000	1332000	2000	1	0.552564	0.552564	0.996752	0.444189
4:4	chrX	chrY	1366000	1368000	2000	1	0.713325	0.713325	1.000000	0.286675
4:4	chrX	chrY	1376000	1378000	2000	1	0.567898	0.567898	0.991239	0.423341
4:4	chrX	chrY	1492000	1494000	2000	1	0.872441	0.872441	0.991244	0.118803
4:4	chrX	chrY	1644000	1646000	2000	1	0.697681	0.697681	0.995500	0.297819
4:4	chrX	chrY	1708000	1710000	2000	1	0.003267	0.003267	0.168488	0.165221
4:4	chrX	chrY	1816000	1818000	2000	1	0.727157	0.727157	1.000000	0.272843
4:4	chrX	chrY	1936000	1938000	2000	1	0.519676	0.519676	0.999500	0.479824
4:4	chrX	chrY	2028000	2030000	2000	1	0.520204	0.520204	0.999500	0.479296
4:4	chrX	chrY	2188000	2190000	2000	1	0.822796	0.822796	0.999000	0.176204
4:4	chrX	chrY	2192000	2194000	2000	1	0.423000	0.423000	0.987747	0.564747
4:4	chrX	chrY	2246000	2248000	2000	1	0.754821	0.754821	0.996245	0.241424
4:4	chrX	chrY	2692000	2694000	2000	1	0.565952	0.565952	0.947500	0.381548
4:4	chrX	chrY	3060000	3062000	2000	1	0.677486	0.677486	0.867662	0.190176
4:4	chrX	chr4	4914000	4916000	2000	1	0.108301	0.108301	0.138723	0.030422
4:4	chrX	chrY	6012000	6014000	2000	1	0.227304	0.227304	0.682044	0.454740
4:4	chrX	chrY	6124000	6126000	2000	1	0.050190	0.050190	0.519608	0.469418
4:4	chrX	chrY	6800000	6802000	2000	1	0.095406	0.095406	0.268606	0.173200
4:4	chrX	chrY	6804000	6806000	2000	1	0.255870	0.255870	0.910687	0.654818
4:4	chrX	chrY	7768000	7770000	2000	1	0.713244	0.713244	0.751441	0.038198
4:4	chrX	chrY	8058000	8060000	2000	1	0.783776	0.783776	0.843854	0.060077
4:4	chrX	chrY	8174000	8176000	2000	1	0.112205	0.112205	0.362097	0.249892
4:4	chrX	chr10	8360000	8362000	2000	1	0.047019	0.047019	0.251191	0.204172
4:4	chrX	chr13	8372000	8374000	2000	1	0.075040	0.075040	0.534271	0.459231
4:4	chrX	chr1	10854000	10856000	2000	1	0.414411	0.414411	0.539178	0.124767
4:4	chrX	chr9	11458000	11460000	2000	1	0.119662	0.119662	0.794910	0.675248
4:4	chrX	chr1	12152000	12154000	2000	1	0.125465	0.125465	0.545007	0.419542
4:4	chrX	chr8	12552000	12554000	2000	1	0.200227	0.200227	0.615540	0.415313
4:4	chrX	chr14	12556000	12558000	2000	1	0.001887	0.001887	0.955956	0.954069
4:4	chrX	chr6	12746000	12748000	2000	1	0.159622	0.159622	0.970228	0.810606
4:4	chrX	chr3	12990000	12992000	2000	1	0.343125	0.343125	0.431235	0.088110
4:4	chrX	chr14	13870000	13872000	2000	1	0.410412	0.410412	0.698915	0.288502
4:4	chrX	chr12	14004000	14006000	2000	1	0.299824	0.299824	0.877323	0.577499
4:4	chrX	chr16	14006000	14008000	2000	1	0.076794	0.076794	0.670330	0.593535
4:4	chrX	chr5	15796000	15798000	2000	1	0.106740	0.106740	0.719535	0.612795
4:4	chrX	chr3	15934000	15936000	2000	1	0.001885	0.001885	0.390687	0.388801
4:4	chrX	chr15	15972000	15974000	2000	1	0.204553	0.204553	0.296758	0.092205
4:4	chrX	chr5	16110000	16112000	2000	1	0.010229	0.010229	0.876985	0.866756
4:4	chrX	chr14	16116000	16118000	2000	1	0.000674	0.000674	0.351738	0.351064
4:4	chrX	chr4	16188000	16190000	2000	1	0.005605	0.005605	0.377916	0.372311
4:4	chrX	chr4	16194000	16196000	2000	1	0.254549	0.254549	0.467504	0.212955
4:4	chrX	chr19	16338000	16340000	2000	1	0.144187	0.144187	0.477110	0.332923
4:4	chrX	chr8	17696000	17698000	2000	1	0.091118	0.091118	0.578288	0.487170
4:4	chrX	chr2	18374000	18376000	2000	1	0.091045	0.091045	0.450641	0.359596
4:4	chrX	chr10	20306000	20308000	2000	1	0.444529	0.444529	0.457439	0.012910
4:4	chrX	chr6	20312000	20314000	2000	1	0.006983	0.006983	0.309338	0.302354
4:4	chrX	chr8	20388000	20390000	2000	1	0.001171	0.001171	0.936671	0.935500
4:4	chrX	chr12	20484000	20486000	2000	1	0.619063	0.619063	0.776623	0.157559
4:4	chrX	chr13	20706000	20708000	2000	1	0.145810	0.145810	0.953885	0.808075
4:4	chrX	chr10	21530000	21532000	2000	1	0.434922	0.434922	0.657633	0.222711
4:4	chrX	chr9	21532000	21534000	2000	1	0.555900	0.555900	0.617676	0.061776
4:4	chrX	chr2	22054000	22056000	2000	1	0.027207	0.027207	0.512545	0.485337
4:4	chrX	chr9	22876000	22878000	2000	1	0.076573	0.076573	0.389408	0.312835
4:4	chrX	chr17	23664000	23666000	2000	1	0.002623	0.002623	0.556534	0.553911
4:4	chrX	chr11	24048000	24050000	2000	1	0.007563	0.007563	0.375602	0.368039
4:4	chrX	chr9	24944000	24946000	2000	1	0.695444	0.695444	0.955522	0.260078
4:4	chrX	chr9	24948000	24950000	2000	1	0.003042	0.003042	0.681453	0.678411
4:4	chrX	chr5	24990000	24992000	2000	1	0.534180	0.534180	0.777748	0.243568
4:4	chrX	chr1	25064000	25066000	2000	1	0.186021	0.186021	0.446212	0.260191
4:4	chrX	chr5	25592000	25594000	2000	1	0.048863	0.048863	0.587138	0.538275
4:4	chrX	chr1	25790000	25792000	2000	1	0.613097	0.613097	0.765747	0.152651
4:4	chrX	chr5	27226000	27228000	2000	1	0.527741	0.527741	0.587877	0.060136
4:4	chrX	chr2	27762000	27764000	2000	1	0.473424	0.473424	0.939157	0.465733
4:4	chrX	chr10	28118000	28120000	2000	1	0.231358	0.231358	0.560000	0.328642
4:4	chrX	chr3	28508000	28510000	2000	1	0.541463	0.541463	0.699406	0.157943
4:4	chrX	chr12	28510000	28512000	2000	1	0.642135	0.642135	0.843207	0.201072
4:4	chrX	chr12	29226000	29228000	2000	1	0.006190	0.006190	0.497636	0.491445
4:4	chrX	chr5	29634000	29636000	2000	1	0.295026	0.295026	0.678684	0.383658
4:4	chrX	chr4	30312000	30314000	2000	1	0.094542	0.094542	0.101518	0.006976
4:4	chrX	chr4	30336000	30338000	2000	1	0.000951	0.000951	0.097004	0.096053
4:4	chrX	chr18	30370000	30372000	2000	1	0.006447	0.006447	0.699090	0.692643
4:4	chrX	chr18	30698000	30700000	2000	1	0.004627	0.004627	0.687460	0.682833
4:4	chrX	chr2	33788000	33790000	2000	1	0.461021	0.461021	0.685197	0.224176
4:4	chrX	chr1	34078000	34080000	2000	1	0.117141	0.117141	0.533904	0.416764
4:4	chrX	chr10	35314000	35316000	2000	1	0.115835	0.115835	0.371209	0.255374
4:4	chrX	chr6	35528000	35530000	2000	1	0.034547	0.034547	0.292340	0.257793
4:4	chrX	chr1	36960000	36962000	2000	1	0.266462	0.266462	0.705357	0.438895
4:4	chrX	chr17	37014000	37016000	2000	1	0.154939	0.154939	0.943753	0.788814
4:4	chrX	chr5	37080000	37082000	2000	1	0.015696	0.015696	0.022671	0.006976
4:4	chrX	chr1	38176000	38178000	2000	1	0.003195	0.003195	0.447219	0.444024
4:4	chrX	chr12	40210000	40212000	2000	1	0.097638	0.097638	0.322815	0.225177
4:4	chrX	chr10	40222000	40224000	2000	1	0.333478	0.333478	0.583584	0.250107
4:4	chrX	chr15	40226000	40228000	2000	1	0.255183	0.255183	0.657216	0.402034
4:4	chrX	chr11	40228000	40230000	2000	1	0.112566	0.112566	0.492495	0.379928
4:4	chrX	chr12	40266000	40268000	2000	1	0.231370	0.231370	0.626024	0.394654
4:4	chrX	chr14	40996000	40998000	2000	1	0.670371	0.670371	0.689155	0.018784
4:4	chrX	chr12	41596000	41598000	2000	1	0.000895	0.000895	0.200447	0.199553
4:4	chrX	chr4	41760000	41762000	2000	1	0.299005	0.299005	0.804091	0.505086
4:4	chrX	chr3	41770000	41772000	2000	1	0.550279	0.550279	0.580776	0.030497
4:4	chrX	chr14	41936000	41938000	2000	1	0.000899	0.000899	0.266102	0.265203
4:4	chrX	chr14	41942000	41944000	2000	1	0.820394	0.820394	0.911779	0.091385
4:4	chrX	chr2	42042000	42044000	2000	1	0.014519	0.014519	0.548265	0.533747
4:4	chrX	chr10	42830000	42832000	2000	1	0.003979	0.003979	0.381218	0.377238
4:4	chrX	chr7	42880000	42882000	2000	1	0.154011	0.154011	0.383012	0.229001
4:4	chrX	chr21	44200000	44202000	2000	1	0.026761	0.026761	0.324013	0.297252
4:4	chrX	chr12	44398000	44400000	2000	1	0.062133	0.062133	0.359138	0.297005
4:4	chrX	chr2	44430000	44432000	2000	1	0.094182	0.094182	0.506015	0.411833
4:4	chrX	chr1	45430000	45432000	2000	1	0.003275	0.003275	0.935338	0.932063
4:4	chrX	chr1	45434000	45436000	2000	1	0.012325	0.012325	0.884107	0.871782
4:4	chrX	chr8	45962000	45964000	2000	1	0.002520	0.002520	0.487208	0.484688
4:4	chrX	chr2	46092000	46094000	2000	1	0.001046	0.001046	0.522404	0.521358
4:4	chrX	chr4	47368000	47370000	2000	1	0.055928	0.055928	0.405584	0.349656
4:4	chrX	chr6	47606000	47608000	2000	1	0.133512	0.133512	0.448995	0.315484
4:4	chrX	chr16	47866000	47868000	2000	1	0.474778	0.474778	0.741045	0.266267
4:4	chrX	chr11	48288000	48290000	2000	1	0.094066	0.094066	0.363710	0.269644
4:4	chrX	chr5	48574000	48576000	2000	1	0.512885	0.512885	0.686837	0.173953
4:4	chrX	chr17	48580000	48582000	2000	1	0.000968	0.000968	0.280985	0.280017
4:4	chrX	chr19	48742000	48744000	2000	1	0.174962	0.174962	0.492711	0.317749
4:4	chrX	chr1	49438000	49440000	2000	1	0.034658	0.034658	0.220347	0.185688
4:4	chrX	chr8	49634000	49636000	2000	1	0.504657	0.504657	0.809643	0.304985
4:4	chrX	chr1	49664000	49666000	2000	1	0.012907	0.012907	0.115277	0.102370
4:4	chrX	chr7	49668000	49670000	2000	1	0.499306	0.499306	0.946554	0.447248
4:4	chrX	chr15	50666000	50668000	2000	1	0.187672	0.187672	0.392188	0.204515
4:4	chrX	chr16	50796000	50798000	2000	1	0.002759	0.002759	0.520278	0.517518
4:4	chrX	chr2	50800000	50802000	2000	1	0.544983	0.544983	0.622718	0.077735
4:4	chrX	chr18	50882000	50884000	2000	1	0.882963	0.882963	0.931648	0.048685
4:4	chrX	chr11	53200000	53202000	2000	1	0.214977	0.214977	0.950630	0.735653
4:4	chrX	chr9	54026000	54028000	2000	1	0.469608	0.469608	0.808770	0.339162
4:4	chrX	chr4	54028000	54030000	2000	1	0.222277	0.222277	0.661821	0.439544
4:4	chrX	chr20	54246000	54248000	2000	1	0.093126	0.093126	0.449808	0.356683
4:4	chrX	chr4	54356000	54358000	2000	1	0.325689	0.325689	0.524258	0.198569
4:4	chrX	chr4	54360000	54362000	2000	1	0.002402	0.002402	0.728278	0.725876
4:4	chrX	chr4	54390000	54392000	2000	1	0.222733	0.222733	0.482733	0.260000
4:4	chrX	chr4	54618000	54620000	2000	1	0.410540	0.410540	0.487389	0.076849
4:4	chrX	chr10	54666000	54668000	2000	1	0.227781	0.227781	0.667075	0.439294
4:4	chrX	chr15	54740000	54742000	2000	1	0.219949	0.219949	0.620735	0.400786
4:4	chrX	chr14	55026000	55028000	2000	1	0.010851	0.010851	0.892054	0.881203
4:4	chrX	chr4	55266000	55268000	2000	1	0.356027	0.356027	0.955890	0.599862
4:4	chrX	chr12	55390000	55392000	2000	1	0.213396	0.213396	0.436993	0.223597
4:4	chrX	chr11	55732000	55734000	2000	1	0.530616	0.530616	0.836832	0.306216
4:4	chrX	chr4	55756000	55758000	2000	1	0.352289	0.352289	0.748336	0.396047
4:4	chrX	chr6	55872000	55874000	2000	1	0.011261	0.011261	0.541844	0.530583
4:4	chrX	chr12	56370000	56372000	2000	1	0.204307	0.204307	0.403771	0.199463
4:4	chrX	chr4	56726000	56728000	2000	1	0.006665	0.006665	0.680987	0.674322
4:4	chrX	chr3	56748000	56750000	2000	1	0.005165	0.005165	0.846981	0.841816
4:4	chrX	chr5	57380000	57382000	2000	1	0.122673	0.122673	0.917039	0.794366
4:4	chrX	chr15	61390000	61392000	2000	1	0.250003	0.250003	0.555130	0.305127
4:4	chrX	chr16	61444000	61446000	2000	1	0.006941	0.006941	0.493290	0.486349
4:4	chrX	chr6	61524000	61526000	2000	1	0.730605	0.730605	0.855547	0.124942
4:4	chrX	chr4	61652000	61654000	2000	1	0.000879	0.000879	0.224956	0.224077
4:4	chrX	chr4	61656000	61658000	2000	1	0.015018	0.015018	0.066474	0.051456
4:4	chrX	chr9	61692000	61694000	2000	1	0.006748	0.006748	0.749241	0.742493
4:4	chrX	chr11	62042000	62044000	2000	1	0.004152	0.004152	0.371532	0.367380
4:4	chrX	chr5	62566000	62568000	2000	1	0.363220	0.363220	0.799177	0.435957
4:4	chrX	chr18	62618000	62620000	2000	1	0.438077	0.438077	0.625771	0.187694
4:4	chrX	chr12	63006000	63008000	2000	1	0.421747	0.421747	0.668299	0.246552
4:4	chrX	chr1	63208000	63210000	2000	1	0.253600	0.253600	0.920700	0.667100
4:4	chrX	chr6	63404000	63406000	2000	1	0.015325	0.015325	0.837845	0.822520
4:4	chrX	chr5	63618000	63620000	2000	1	0.003897	0.003897	0.548276	0.544379
4:4	chrX	chr10	63820000	63822000	2000	1	0.548129	0.548129	0.626410	0.078282
4:4	chrX	chr10	65450000	65452000	2000	1	0.840676	0.840676	0.928462	0.087786
4:4	chrX	chr18	65530000	65532000	2000	1	0.013851	0.013851	0.402674	0.388823
4:4	chrX	chr3	65538000	65540000	2000	1	0.279812	0.279812	0.316140	0.036328
4:4	chrX	chr19	66126000	66128000	2000	1	0.454483	0.454483	0.604852	0.150369
4:4	chrX	chr4	66632000	66634000	2000	1	0.622480	0.622480	0.925306	0.302826
4:4	chrX	chr8	66660000	66662000	2000	1	0.186238	0.186238	0.948315	0.762076
4:4	chrX	chr13	66676000	66678000	2000	1	0.535581	0.535581	0.753104	0.217523
4:4	chrX	chr12	66794000	66796000	2000	1	0.009722	0.009722	0.962222	0.952500
4:4	chrX	chr22	66798000	66800000	2000	1	0.124055	0.124055	0.261092	0.137037
4:4	chrX	chr1	66838000	66840000	2000	1	0.221252	0.221252	0.326564	0.105313
4:4	chrX	chr12	67308000	67310000	2000	1	0.125812	0.125812	0.645245	0.519433
4:4	chrX	chr5	67504000	67506000	2000	1	0.001773	0.001773	0.210106	0.208333
4:4	chrX	chr10	67520000	67522000	2000	1	0.006672	0.006672	0.959840	0.953168
4:4	chrX	chr9	67792000	67794000	2000	1	0.000949	0.000949	0.099621	0.098672
4:4	chrX	chr2	67876000	67878000	2000	1	0.404869	0.404869	0.796735	0.391865
4:4	chrX	chr6	67892000	67894000	2000	1	0.186980	0.186980	0.810296	0.623317
4:4	chrX	chr1	68422000	68424000	2000	1	0.006537	0.006537	0.926171	0.919634
4:4	chrX	chr1	68426000	68428000	2000	1	0.000682	0.000682	0.927768	0.927086
4:4	chrX	chr3	68622000	68624000	2000	1	0.006726	0.006726	0.590956	0.584231
4:4	chrX	chr3	68628000	68630000	2000	1	0.011530	0.011530	0.738415	0.726884
4:4	chrX	chr20	68808000	68810000	2000	1	0.214066	0.214066	0.475651	0.261585
4:4	chrX	chr11	69512000	69514000	2000	1	0.046129	0.046129	0.657070	0.610941
4:4	chrX	chr6	69862000	69864000	2000	1	0.023531	0.023531	0.608282	0.584751
4:4	chrX	chr3	69920000	69922000	2000	1	0.593478	0.593478	0.741592	0.148114
4:4	chrX	chr5	70740000	70742000	2000	1	0.647018	0.647018	0.951476	0.304457
4:4	chrX	chr4	71350000	71352000	2000	1	0.714970	0.714970	0.729858	0.014888
4:4	chrX	chr4	71708000	71710000	2000	1	0.482807	0.482807	0.706486	0.223678
4:4	chrX	chr1	72114000	72116000	2000	1	0.282071	0.282071	0.672533	0.390462
4:4	chrX	chr14	72220000	72222000	2000	1	0.033917	0.033917	0.360800	0.326883
4:4	chrX	chr6	72882000	72884000	2000	1	0.467250	0.467250	0.522617	0.055367
4:4	chrX	chr7	72884000	72886000	2000	1	0.274161	0.274161	0.329555	0.055394
4:4	chrX	chr12	72886000	72888000	2000	1	0.001432	0.001432	0.441764	0.440332
4:4	chrX	chr8	73212000	73214000	2000	1	0.138196	0.138196	0.428304	0.290108
4:4	chrX	chr5	73314000	73316000	2000	1	0.098255	0.098255	0.682736	0.584481
4:4	chrX	chr8	73324000	73326000	2000	1	0.031132	0.031132	0.240035	0.208903
4:4	chrX	chr6	73390000	73392000	2000	1	0.020016	0.020016	0.784515	0.764500
4:4	chrX	chr17	73592000	73594000	2000	1	0.054502	0.054502	0.617696	0.563195
4:4	chrX	chr9	73640000	73642000	2000	1	0.672589	0.672589	0.947685	0.275096
4:4	chrX	chr14	73718000	73720000	2000	1	0.637244	0.637244	0.798962	0.161718
4:4	chrX	chr17	73720000	73722000	2000	1	0.345570	0.345570	0.669514	0.323944
4:4	chrX	chr15	74418000	74420000	2000	1	0.603474	0.603474	0.676692	0.073218
4:4	chrX	chr17	74436000	74438000	2000	1	0.746002	0.746002	0.899068	0.153066
4:4	chrX	chr11	74460000	74462000	2000	1	0.904984	0.904984	0.944180	0.039197
4:4	chrX	chr3	74980000	74982000	2000	1	0.074898	0.074898	0.637094	0.562196
4:4	chrX	chr5	74982000	74984000	2000	1	0.001705	0.001705	0.767050	0.765345
4:4	chrX	chr2	75352000	75354000	2000	1	0.731467	0.731467	0.928964	0.197498
4:4	chrX	chr2	75800000	75802000	2000	1	0.237756	0.237756	0.662935	0.425179
4:4	chrX	chr19	76170000	76172000	2000	1	0.000916	0.000916	0.163078	0.162162
4:4	chrX	chr19	76200000	76202000	2000	1	0.816496	0.816496	0.902497	0.086001
4:4	chrX	chr5	76220000	76222000	2000	1	0.224722	0.224722	0.712085	0.487363
4:4	chrX	chr10	76224000	76226000	2000	1	0.042116	0.042116	0.947053	0.904937
4:4	chrX	chr10	76914000	76916000	2000	1	0.139618	0.139618	0.616848	0.477230
4:4	chrX	chr4	77106000	77108000	2000	1	0.002813	0.002813	0.572535	0.569723
4:4	chrX	chr1	77558000	77560000	2000	1	0.474198	0.474198	0.653329	0.179131
4:4	chrX	chr6	78360000	78362000	2000	1	0.513522	0.513522	0.710519	0.196996
4:4	chrX	chr3	78362000	78364000	2000	1	0.008763	0.008763	0.725102	0.716339
4:4	chrX	chr22	78368000	78370000	2000	1	0.179074	0.179074	0.657543	0.478469
4:4	chrX	chr19	78370000	78372000	2000	1	0.049240	0.049240	0.750074	0.700834
4:4	chrX	chr1	78562000	78564000	2000	1	0.146238	0.146238	0.421491	0.275253
4:4	chrX	chr5	78980000	78982000	2000	1	0.003983	0.003983	0.368058	0.364076
4:4	chrX	chr1	79334000	79336000	2000	1	0.202739	0.202739	0.613440	0.410701
4:4	chrX	chr5	80430000	80432000	2000	1	0.037138	0.037138	0.536775	0.499637
4:4	chrX	chr8	80432000	80434000	2000	1	0.223350	0.223350	0.801187	0.577837
4:4	chrX	chr15	81108000	81110000	2000	1	0.000371	0.000371	0.779599	0.779229
4:4	chrX	chr12	83368000	83370000	2000	1	0.023692	0.023692	0.515337	0.491645
4:4	chrX	chr3	84582000	84584000	2000	1	0.000607	0.000607	0.485006	0.484398
4:4	chrX	chr12	85164000	85166000	2000	1	0.687736	0.687736	0.753278	0.065542
4:4	chrX	chrY	85344000	85346000	2000	1	0.002569	0.002569	0.584690	0.582121
4:4	chrX	chr3	86036000	86038000	2000	1	0.008507	0.008507	0.795096	0.786589
4:4	chrX	chr6	87126000	87128000	2000	1	0.015664	0.015664	0.425579	0.409915
4:4	chrX	chrY	87884000	87886000	2000	1	0.508464	0.508464	0.986740	0.478276
4:4	chrX	chrY	88206000	88208000	2000	1	0.704445	0.704445	0.986954	0.282509
4:4	chrX	chrY	89090000	89092000	2000	1	0.507403	0.507403	0.991744	0.484341
4:4	chrX	chrY	89324000	89326000	2000	1	0.825008	0.825008	0.990986	0.165979
4:4	chrX	chrY	89328000	89330000	2000	1	0.661192	0.661192	0.827171	0.165979
4:4	chrX	chrY	89706000	89708000	2000	1	0.695905	0.695905	0.976756	0.280851
4:4	chrX	chrY	90720000	90722000	2000	1	0.388429	0.388429	0.614960	0.226531
4:4	chrX	chrY	90840000	90842000	2000	1	0.613652	0.613652	0.991500	0.377848
4:4	chrX	chrY	91436000	91438000	2000	1	0.177137	0.177137	0.423358	0.246220
4:4	chrX	chr11	91736000	91738000	2000	1	0.285390	0.285390	0.714833	0.429443
4:4	chrX	chr7	94416000	94418000	2000	1	0.190436	0.190436	0.943651	0.753216
4:4	chrX	chr12	97644000	97646000	2000	1	0.009401	0.009401	0.842245	0.832845
4:4	chrX	chrY	97670000	97672000	2000	1	0.092035	0.092035	0.622371	0.530335
4:4	chrX	chr3	98300000	98302000	2000	1	0.007556	0.007556	0.473351	0.465794
4:4	chrX	chr5	98532000	98534000	2000	1	0.364217	0.364217	0.419343	0.055126
4:4	chrX	chr11	98888000	98890000	2000	1	0.528137	0.528137	0.584502	0.056365
4:4	chrX	chr17	99262000	99264000	2000	1	0.223964	0.223964	0.357980	0.134016
4:4	chrX	chr2	99606000	99608000	2000	1	0.066661	0.066661	0.922422	0.855761
4:4	chrX	chr2	99932000	99934000	2000	1	0.000737	0.000737	0.492262	0.491525
4:4	chrX	chr8	100116000	100118000	2000	1	0.199857	0.199857	0.496674	0.296817
4:4	chrX	chr1	100250000	100252000	2000	1	0.341002	0.341002	0.684956	0.343954
4:4	chrX	chr1	100856000	100858000	2000	1	0.001109	0.001109	0.695430	0.694320
4:4	chrX	chr1	100860000	100862000	2000	1	0.165938	0.165938	0.821439	0.655501
4:4	chrX	chr17	100948000	100950000	2000	1	0.051131	0.051131	0.786858	0.735727
4:4	chrX	chr10	101930000	101932000	2000	1	0.390752	0.390752	0.544175	0.153422
4:4	chrX	chr15	102030000	102032000	2000	1	0.403753	0.403753	0.694860	0.291107
4:4	chrX	chr14	102034000	102036000	2000	1	0.107183	0.107183	0.679504	0.572321
4:4	chrX	chr3	102144000	102146000	2000	1	0.365980	0.365980	0.562789	0.196808
4:4	chrX	chr14	102212000	102214000	2000	1	0.166249	0.166249	0.291017	0.124767
4:4	chrX	chr6	102666000	102668000	2000	1	0.087721	0.087721	0.706416	0.618695
4:4	chrX	chr7	103142000	103144000	2000	1	0.162921	0.162921	0.613982	0.451061
4:4	chrX	chr10	104148000	104150000	2000	1	0.221647	0.221647	0.910728	0.689081
4:4	chrX	chr14	104712000	104714000	2000	1	0.420425	0.420425	0.599935	0.179510
4:4	chrX	chr12	105656000	105658000	2000	1	0.004177	0.004177	0.542290	0.538114
4:4	chrX	chr2	106212000	106214000	2000	1	0.633921	0.633921	0.649794	0.015873
4:4	chrX	chr3	107274000	107276000	2000	1	0.256128	0.256128	0.671793	0.415665
4:4	chrX	chr7	107322000	107324000	2000	1	0.589836	0.589836	0.912792	0.322956
4:4	chrX	chr10	107686000	107688000	2000	1	0.278604	0.278604	0.892803	0.614200
4:4	chrX	chr2	107944000	107946000	2000	1	0.297008	0.297008	0.741705	0.444697
4:4	chrX	chr10	107974000	107976000	2000	1	0.110495	0.110495	0.900000	0.789505
4:4	chrX	chr7	108564000	108566000	2000	1	0.022705	0.022705	0.505463	0.482759
4:4	chrX	chr1	108568000	108570000	2000	1	0.064607	0.064607	0.510608	0.446001
4:4	chrX	chr2	108626000	108628000	2000	1	0.269408	0.269408	0.757685	0.488277
4:4	chrX	chr7	108722000	108724000	2000	1	0.864555	0.864555	0.945973	0.081418
4:4	chrX	chr1	108782000	108784000	2000	1	0.009692	0.009692	0.051582	0.041890
4:4	chrX	chr8	109866000	109868000	2000	1	0.270212	0.270212	0.920603	0.650391
4:4	chrX	chr3	109938000	109940000	2000	1	0.067638	0.067638	0.504498	0.436860
4:4	chrX	chr1	111776000	111778000	2000	1	0.034052	0.034052	0.844193	0.810141
