row_id	pair	transmission	query_name	query_sample	query_haplotype	query_haplotype_label	query_chrom	query_arm	query_arm_order	query_source_window_native_0based_half_open	query_source_start_0based	query_source_end_0based_exclusive	local_query_start_0based	local_query_end_0based_exclusive	native_query_start_0based	native_query_end_0based_exclusive	native_query_interval_0based_half_open	query_length	segment_length_bp	target_name	target_sample	target_haplotype	target_haplotype_number	target_haplotype_label	target_chrom	target_arm	target_source_window_native_0based_half_open	target_color_group	strand	identity	jaccard	nb	interchromosomal	strict_primary_path_only	event_id	event_order	event_label	event_class	event_role	side_fragment_caveat	candidate_window_native_0based_half_open	event_interpretation	coordinate_system	geometry_source	annotation_source	do_not_use_for_geometry
276	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	77589	87962	86625	96998	chr21:86625-96998	500000	10373	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
277	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	88975	100586	98011	109622	chr21:98011-109622	500000	11611	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
278	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	101597	107024	110633	116060	chr21:110633-116060	500000	5427	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
279	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	108035	110884	117071	119920	chr21:117071-119920	500000	2849	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
280	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	110884	112020	119920	121056	chr21:119920-121056	500000	1136	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
281	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	112020	113467	121056	122503	chr21:121056-122503	500000	1447	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	99.4456	0.989003	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
282	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	113467	114480	122503	123516	chr21:122503-123516	500000	1013	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
283	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	114480	117176	123516	126212	chr21:123516-126212	500000	2696	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
284	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	117176	118312	126212	127348	chr21:126212-127348	500000	1136	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	98.849	0.977372	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
285	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	118312	119759	127348	128795	chr21:127348-128795	500000	1447	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	92.174	0.859987	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
286	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	119759	121000	128795	130036	chr21:128795-130036	500000	1241	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	95.352	0.913113	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
287	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	121000	122038	130036	131074	chr21:130036-131074	500000	1038	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	99.9036	0.998075	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
288	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	122038	123472	131074	132508	chr21:131074-132508	500000	1434	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
289	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	124608	136189	133644	145225	chr21:133644-145225	500000	11581	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
290	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	137325	146222	146361	155258	chr21:146361-155258	500000	8897	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
291	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	147488	156344	156524	165380	chr21:156524-165380	500000	8856	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
292	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	156344	157795	165380	166831	chr21:165380-166831	500000	1451	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	99.9311	0.998623	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
293	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	157795	161508	166831	170544	chr21:166831-170544	500000	3713	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
294	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	162644	164091	171680	173127	chr21:171680-173127	500000	1447	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	99.6539	0.993113	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
295	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	167800	168936	176836	177972	chr21:176836-177972	500000	1136	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	99.6473	0.992982	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
296	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	170383	171396	179419	180432	chr21:179419-180432	500000	1013	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
297	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	171396	172662	180432	181698	chr21:180432-181698	500000	1266	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
298	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	172662	174088	181698	183124	chr21:181698-183124	500000	1426	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	99.9298	0.998598	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
299	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	175224	176671	184260	185707	chr21:184260-185707	500000	1447	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	99.8617	0.997239	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
300	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	178950	180392	187986	189428	chr21:187986-189428	500000	1442	PAN010#1#chr13.haplotype1:12764-512763_chr13_parm	PAN010	PAN010#1	1	haplotype1	chr13	chr13p	chr13:12764-512764	chr13p	+	98.3899	0.968558	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
301	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	180392	181528	189428	190564	chr21:189428-190564	500000	1136	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	99.7356	0.994732	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
302	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	181528	182975	190564	192011	chr21:190564-192011	500000	1447	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	99.9309	0.998619	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
303	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	183988	185254	193024	194290	chr21:193024-194290	500000	1266	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
304	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	185254	186688	194290	195724	chr21:194290-195724	500000	1434	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
305	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	191550	192985	200586	202021	chr21:200586-202021	500000	1435	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
306	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	192985	194121	202021	203157	chr21:202021-203157	500000	1136	PAN010#2#chr22.haplotype2:12764-512763_chr22_parm	PAN010	PAN010#2	2	haplotype2	chr22	chr22p	chr22:12764-512764	chr22p	+	100	1	1	1	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
307	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	194121	195568	203157	204604	chr21:203157-204604	500000	1447	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
308	PAN027_vs_PAN010	PAN027 maternal hap1 <- PAN010 mother	PAN027#1#chr21.maternal:9036-509035_chr21_parm	PAN027	PAN027#1	maternal	chr21	chr21p	41	chr21:9036-509036	9036	509036	196581	199281	205617	208317	chr21:205617-208317	500000	2700	PAN010#1#chr21.haplotype1:9998-509997_chr21_parm	PAN010	PAN010#1	1	haplotype1	chr21	chr21p	chr21:9998-509998	same_chromosome_primary_path	+	100	1	1	0	yes						no			native sample assembly window coordinates; not CHM13-projected	paper_prep/_brainstorming/fig5_sweepga_1to1_redraw/conservative_segments.tsv		permissive multimap/nth-best rows; patches.tsv patch extents
