Name	Sample	Haplotype	Chromosome	Arm	ChromArm	Superpopulation	D1	D2	D3	D4	D5	nearest_same_superpop_name	nearest_same_superpop_distance_d1_d2	nearest_same_superpop_sample	nearest_same_superpop_chromarm
HG03270#1#CM089908.1:7301-112301_chr18_parm	HG03270	1	chr18	p	chr18_p	AFR	0.031202599276512488	-0.19177737384587332	-0.402249504768297	-0.2782030779407301	-0.35987511188617866	HG03369#2#JBIREC010000017.1:8880-113880_chr18_parm	2.543886994910023e-6	HG03369	chr18_p
HG03270#1#CM089909.1:155141312-155471311_chrX_qarm	HG03270	1	chrX	q	chrX_q	AFR	0.04266520592445835	-0.19881039686473095	-0.11885181426777848	0.0848638341114159	0.02989097750702732	HG03270#2#CM089921.1:153612425-153942424_chrX_qarm	2.8270202252772444e-7	HG03270	chrX_q
HG03270#1#CM089909.1:4745-504745_chrX_parm	HG03270	1	chrX	p	chrX_p	AFR	0.06079202129346501	-0.1629578797713103	-0.14943116777272228	0.09273818461968888	0.055055055340030336	NA19700#1#JBHIJE010000048.1:729-500729_chrY_parm	5.14524762223859e-6	NA19700	chrY_p
HG03270#1#JBHIKC010000002.1:98899162-98909161_chr13_qarm	HG03270	1	chr13	q	chr13_q	AFR	0.43631852874255284	0.09736434420937617	0.13463961953082312	-0.03762017792164438	-0.08219025193981681	HG02723#1#JAHEOU020000009.1:104451878-104461877_chr13_qarm	3.1075420911312575e-5	HG02723	chr13_q
HG03270#1#JBHIKC010000003.1:91685377-91990376_chr9_qarm	HG03270	1	chr9	q	chr9_q	AFR	-0.3602378951095206	0.06073345681689779	-0.03767192258395359	-0.2042489362063057	-0.2104012918022551	NA19700#1#CM089624.1:137527649-137832648_chr9_qarm	8.700939806928375e-5	NA19700	chr9_q
HG03270#1#JBHIKC010000007.1:6176-61176_chr4_parm	HG03270	1	chr4	p	chr4_p	AFR	0.09041641805625565	-0.16262612293935333	-0.1894934852054499	0.12699124462678305	0.15768072106604408	NA19468#1#CM087830.1:5015-75015_chr22_parm	0.0037278127846165476	NA19468	chr22_p
HG03270#1#JBHIKC010000011.1:45080986-45105985_chr22_qarm	HG03270	1	chr22	q	chr22_q	AFR	0.48888037887737135	0.1822652371712083	0.16148746347176116	-0.07171176052177324	-0.057083733369726726	HG02615#1#JBHDSZ010000020.1:46116408-46141407_chr22_qarm	4.087936970259126e-5	HG02615	chr22_q
HG03270#1#JBHIKC010000012.1:61925798-61950797_chr19_qarm	HG03270	1	chr19	q	chr19_q	AFR	0.4799890602713318	0.17772104010481	0.15906697973103448	-0.07287007806802402	-0.052097823572292506	HG02809#1#CM088355.1:60793282-60818281_chr19_qarm	2.293183789973568e-4	HG02809	chr19_q
HG03270#1#JBHIKC010000013.1:39855092-39875091_chr21_qarm	HG03270	1	chr21	q	chr21_q	AFR	0.5196224365302609	0.1924120060759539	0.18151449190536645	-0.06530303473049263	-0.07473711961084749	HG03270#2#JBHIKD010000014.1:45142401-45162400_chr22_qarm	8.802766273688593e-5	HG03270	chr22_q
HG03270#1#JBHIKC010000040.1:107839640-108089639_chr3_qarm	HG03270	1	chr3	q	chr3_q	AFR	-0.39194848980626795	0.09240375400114488	0.06485357228819909	-0.11383465867193081	-0.1367207369257176	HG03130#1#JBHDWI010000005.1:105600755-105850754_chr3_qarm	1.718826400517179e-5	HG03130	chr3_q
HG03270#1#JBHIKC010000041.1:4024-299024_chr1_parm	HG03270	1	chr1	p	chr1_p	AFR	-0.28516623626515725	0.28721430812549953	-0.08297607919329517	0.1803726697936845	-0.02017205461635485	NA20282#1#JBIRDT010000022.1:11000-306000_chr1_parm	1.4200738304246215e-4	NA20282	chr1_p
HG03270#1#JBHIKC010000046.1:4985-44985_chr9_parm	HG03270	1	chr9	p	chr9_p	AFR	-0.11693396053067079	-0.41630889375817876	0.33145609219868494	0.040517242027006385	-0.06461183697375544	NA20282#2#JBIRDU010000014.1:3816-43816_chr9_parm	1.134099305063532e-4	NA20282	chr9_p
HG03270#1#JBHIKC010000048.1:51896816-52106815_chr16_qarm	HG03270	1	chr16	q	chr16_q	AFR	-0.36513646869415367	0.06596534610557782	0.09600733274118307	-0.2697485513600482	0.05871618167723284	HG03041#1#CM088721.1:89707349-89917348_chr16_qarm	8.718044520707152e-6	HG03041	chr16_q
HG03270#1#JBHIKC010000050.1:94234140-94364139_chr15_qarm	HG03270	1	chr15	q	chr15_q	AFR	-0.09942023151385668	0.3283501799169683	-0.06065301321016978	0.3904554668263032	-0.16939288142372097	NA19240#1#JAHEOM020000019.1:95805100-95935099_chr15_qarm	5.110621581328441e-5	NA19240	chr15_q
HG03270#1#JBHIKC010000051.1:3662-203662_chr16_parm	HG03270	1	chr16	p	chr16_p	AFR	-0.22019745741571553	0.1693190963305543	-0.15892286893756766	-0.4159964616303511	0.08586536512891961	HG03521#2#JBIREG010000051.1:3924-203924_chr16_parm	3.701363031027819e-6	HG03521	chr16_p
HG03270#1#JBHIKC010000053.1:5231-145231_chr20_parm	HG03270	1	chr20	p	chr20_p	AFR	-0.26480083410228755	0.1340631468591378	0.17735086591443713	-0.2311183706136218	0.21892015492443576	HG02668#2#CM088906.1:1913-136913_chr20_parm	0.006856070547522509	HG02668	chr20_p
HG03270#1#JBHIKC010000056.1:1202361-1307360_chr20_qarm	HG03270	1	chr20	q	chr20_q	AFR	-0.19549566548143968	-0.2967424217306528	0.3556759155553846	-0.03642911822067131	0.035241578909045154	HG03369#2#CM094368.1:65694182-65799181_chr20_qarm	4.2301422711785063e-5	HG03369	chr20_q
HG03270#1#JBHIKC010000057.1:2280204-2300203_chr1_qarm	HG03270	1	chr1	q	chr1_q	AFR	0.5019946619443405	0.17875257126221064	0.17206691929642073	-0.07247780912473809	-0.06715774108288498	HG02622#2#JAHAON020000005.1:115101959-115121958_chr1_qarm	6.564338487541428e-5	HG02622	chr1_q
HG03270#1#JBHIKC010000059.1:4314-504314_chr22_parm	HG03270	1	chr22	p	chr22_p	AFR	0.07341156274238098	-0.1934764244173294	-0.2142546911207771	0.14705834175827853	0.177823028954897	HG02984#1#CM098797.1:18504-518504_chr14_parm	5.034240326805089e-5	HG02984	chr14_p
HG03270#1#JBHIKC010000064.1:5283-210283_chr19_parm	HG03270	1	chr19	p	chr19_p	AFR	-0.3765987051357315	0.11900185109127598	0.16965238834029164	-0.0050246258126872756	-0.11889783574974062	HG01884#1#CM086414.1:3261-208261_chr19_parm	9.895866496085604e-5	HG01884	chr19_p
HG03270#2#CM089910.1:247740543-247755542_chr1_qarm	HG03270	2	chr1	q	chr1_q	AFR	0.5057896491962862	0.16505985203507534	0.18049479367862822	-0.057281680403165836	-0.08316775960318544	HG03050#2#CM098774.1:250860524-250875523_chr1_qarm	0.00152840955496389	HG03050	chr1_q
HG03270#2#CM089910.1:2982-302982_chr1_parm	HG03270	2	chr1	p	chr1_p	AFR	-0.28486356435419363	0.2793043519308756	-0.10019651554770848	0.15252431088322052	-0.0453323963567805	HG01960#1#CM088644.1:10046-310046_chr1_parm	0.001795969802937373	HG01960	chr1_p
HG03270#2#CM089911.1:242104735-242224734_chr2_qarm	HG03270	2	chr2	q	chr2_q	AFR	0.002969034499969808	0.16151164538473592	0.02388338649582508	-0.07719606998311418	0.2294869476060445	HG02818#1#CM091998.1:242004440-242124439_chr2_qarm	3.585156652196597e-5	HG02818	chr2_q
HG03270#2#CM089912.1:182022633-182227632_chr5_qarm	HG03270	2	chr5	q	chr5_q	AFR	-0.30763876730137996	0.3440568209316366	-0.06707183219930514	0.2149864995309339	-0.0592930820863534	HG02841#1#CM098702.1:183585261-183790260_chr5_qarm	5.635998217580827e-4	HG02841	chr5_q
HG03270#2#CM089913.1:170804371-170949370_chr6_qarm	HG03270	2	chr6	q	chr6_q	AFR	-0.20601141211386648	0.29664496735085194	-0.08216610755004551	0.3919851165586949	-0.14326489577017731	HG03540#1#CM088050.1:172433330-172578329_chr6_qarm	2.1083669086562323e-4	HG03540	chr6_q
HG03270#2#CM089913.1:4232-154232_chr6_parm	HG03270	2	chr6	p	chr6_p	AFR	-0.2591045483916573	0.3063695259150679	-0.05103235359946152	0.3322873572107647	-0.09535536450682658	HG03471#1#CM087523.1:9950-159950_chr6_parm	1.7364213733830187e-5	HG03471	chr6_p
HG03270#2#CM089914.1:10051-190051_chr7_parm	HG03270	2	chr7	p	chr7_p	AFR	-0.2226089009843985	0.22674471722864417	-0.03458460608881748	-0.3085653020984449	0.2728192262034962	HG03139#1#CM091855.1:11635-191635_chr7_parm	2.4930908044350354e-5	HG03139	chr7_p
HG03270#2#CM089914.1:160229595-160234594_chr7_qarm	HG03270	2	chr7	q	chr7_q	AFR	0.1208792032364701	-0.12218942037339843	-0.1077578841538253	0.08250846051308008	0.059663120127804496	HG03470#1#CM091823.1:160408712-160413711_chr7_qarm	2.327302999819181e-6	HG03470	chr7_q
HG03270#2#CM089915.1:2182-177182_chr8_parm	HG03270	2	chr8	p	chr8_p	AFR	-0.21043944774746473	0.3070154404210577	-0.0550249121816967	0.3172229049150039	-0.09006803132495349	HG02647#2#CM086574.1:12689-187689_chr8_parm	1.3735459796713313e-4	HG02647	chr8_p
HG03270#2#CM089916.1:134948668-135048667_chr10_qarm	HG03270	2	chr10	q	chr10_q	AFR	0.22887164129909698	-0.01438743976283191	-0.06551174022508395	0.02405166493957933	0.09742113712493093	HG02572#2#CM088177.1:133781077-133881076_chr10_qarm	6.298821312008844e-4	HG02572	chr10_q
HG03270#2#CM089916.1:4058-74058_chr10_parm	HG03270	2	chr10	p	chr10_p	AFR	0.02678802918155675	-0.20578416622441043	-0.405501441037527	-0.2664972399119928	-0.3794473984934429	HG01891#2#JAGYVN020000050.1:2129-72129_chr10_parm	1.8112518615390926e-5	HG01891	chr10_p
HG03270#2#CM089917.1:4623-209623_chr11_parm	HG03270	2	chr11	p	chr11_p	AFR	-0.3687082994423093	0.06685793172198402	0.13717466276040427	-0.2087610742518489	0.09804312871042689	HG03583#2#CM089893.1:7900-212900_chr11_parm	1.1770104619224458e-5	HG03583	chr11_p
HG03270#2#CM089918.1:12152-82152_chr12_parm	HG03270	2	chr12	p	chr12_p	AFR	-0.1153325397240473	-0.45046978814343597	0.3637118201845116	0.03900978512523808	-0.050401951104116195	NA18522#1#CM087180.1:10649-80649_chr12_parm	6.098406327360005e-6	NA18522	chr12_p
HG03270#2#CM089918.1:134051673-134076672_chr12_qarm	HG03270	2	chr12	q	chr12_q	AFR	0.11349932185673464	-0.18846349870475512	-0.19401249840774284	0.1624092878801368	0.17233196190004382	NA18522#2#CM087196.1:135057900-135082899_chr12_qarm	3.0436364816617974e-16	NA18522	chr12_q
HG03270#2#CM089919.1:7577-507577_chr15_parm	HG03270	2	chr15	p	chr15_p	AFR	0.07487823918107281	-0.19866535866023155	-0.22167401752625437	0.1538994233641724	0.18856902721083751	HG03583#1#CM089887.1:8407-508407_chr22_parm	1.7756513394780096e-5	HG03583	chr22_p
HG03270#2#CM089919.1:98088100-98213099_chr15_qarm	HG03270	2	chr15	q	chr15_q	AFR	-0.2640097180950037	-0.08582387172594583	0.1631687077047878	0.21115545909221273	-0.30250906179331505	NA19700#2#JBHIJF010000038.1:88730071-88855070_chr15_qarm	3.171702538043805e-4	NA19700	chr15_q
HG03270#2#CM089920.1:3460-103460_chr20_parm	HG03270	2	chr20	p	chr20_p	AFR	-0.14837595770047204	0.032055963607292605	0.22518467015429924	-0.1330344987793031	0.17137111242299133	NA19338#2#CM087786.1:12009-112009_chr20_parm	1.5945567104891294e-4	NA19338	chr20_p
HG03270#2#CM089920.1:66381754-66486753_chr20_qarm	HG03270	2	chr20	q	chr20_q	AFR	-0.19462287030448025	-0.296633047079445	0.35515236503846087	-0.036271438677024	0.035587610044640734	NA18522#1#CM087185.1:67572098-67677097_chr20_qarm	4.0120365661584415e-5	NA18522	chr20_q
HG03270#2#CM089921.1:153612425-153942424_chrX_qarm	HG03270	2	chrX	q	chrX_q	AFR	0.042665164809819786	-0.1988101171684313	-0.118851598506631	0.08486364375822349	0.029890892326029633	HG03270#1#CM089909.1:155141312-155471311_chrX_qarm	2.8270202252772444e-7	HG03270	chrX_q
HG03270#2#CM089921.1:3993-18993_chrX_parm	HG03270	2	chrX	p	chrX_p	AFR	0.051316964579867314	-0.1262603710642048	-0.10716239680657752	0.05954595807769024	0.030144486158205183	HG03041#1#CM088726.1:4134-19134_chrX_parm	1.3200123253357806e-4	HG03041	chrX_p
HG03270#2#JBHIKD010000001.1:41278480-41298479_chr21_qarm	HG03270	2	chr21	q	chr21_q	AFR	0.5191047267001377	0.19049727388588486	0.18062174127053413	-0.06585527983761684	-0.07530810235852936	NA19338#2#CM087787.1:45792464-45812463_chr21_qarm	6.396656900734836e-5	NA19338	chr21_q
HG03270#2#JBHIKD010000002.1:6281-66281_chr4_parm	HG03270	2	chr4	p	chr4_p	AFR	0.09463041923964098	-0.15423477213472525	-0.19021277731652314	0.1156436251778291	0.16006220731007673	HG02055#1#JAHEPK020000068.1:8338-68338_chr4_parm	4.694028200434401e-8	HG02055	chr4_p
HG03270#2#JBHIKD010000006.1:8165-213165_chr19_parm	HG03270	2	chr19	p	chr19_p	AFR	-0.37640771769105075	0.11934590380146277	0.16981777913658416	-0.004844931178707714	-0.11870822561542883	NA19909#2#CM094142.1:3113-208113_chr19_parm	2.04419244305807e-4	NA19909	chr19_p
HG03270#2#JBHIKD010000009.1:102454062-102464061_chr13_qarm	HG03270	2	chr13	q	chr13_q	AFR	0.43647715574372964	0.09748255068203451	0.1354862122626175	-0.037600116430148225	-0.08232137588002301	HG02976#1#JBHDVW010000002.1:104361927-104371926_chr13_qarm	2.8000300921011192e-5	HG02976	chr13_q
HG03270#2#JBHIKD010000011.1:82187389-82232388_chr17_qarm	HG03270	2	chr17	q	chr17_q	AFR	0.2608508704591087	0.2008235302379708	0.03080720834453146	0.1372588459126828	-0.035165212917868435	HG03579#1#JAGYVU020000051.1:59626130-59671129_chr17_qarm	2.7706710992714433e-5	HG03579	chr17_q
HG03270#2#JBHIKD010000014.1:45142401-45162400_chr22_qarm	HG03270	2	chr22	q	chr22_q	AFR	0.5196308649905688	0.1924996293061144	0.1816952201052709	-0.06433606774649385	-0.07450432624739206	HG03270#1#JBHIKC010000013.1:39855092-39875091_chr21_qarm	8.802766273688593e-5	HG03270	chr21_q
HG03270#2#JBHIKD010000015.1:107820211-108070210_chr3_qarm	HG03270	2	chr3	q	chr3_q	AFR	-0.3932561263825277	0.09325626000125053	0.06855484136957325	-0.11422350623711329	-0.12689955389423035	HG03453#1#JAGYVW020000016.1:106142578-106392577_chr3_qarm	7.27759571583754e-6	HG03453	chr3_q
HG03270#2#JBHIKD010000017.1:89743944-90043943_chr9_qarm	HG03270	2	chr9	q	chr9_q	AFR	-0.3592838695247865	0.061147495787861904	-0.042345577406586614	-0.20756507162935628	-0.20891382956016416	HG02717#2#CM088974.1:141279936-141584935_chr9_qarm	7.598770848726112e-4	HG02717	chr9_q
HG03270#2#JBHIKD010000019.1:5166-110166_chr18_parm	HG03270	2	chr18	p	chr18_p	AFR	0.031221856589569368	-0.19180904453730738	-0.4022763792585942	-0.27815164635082484	-0.35987371378258987	HG02922#1#CM087008.1:10589-115589_chr18_parm	1.9428788597125234e-5	HG02922	chr18_p
HG03270#2#JBHIKD010000020.1:4172-44172_chr9_parm	HG03270	2	chr9	p	chr9_p	AFR	-0.11568480181515625	-0.41534305525186094	0.33278024078606605	0.040008654881133664	-0.0647277709945021	HG03041#2#CM088734.1:13783-53783_chr9_parm	7.641509544951778e-5	HG03041	chr9_p
HG03270#2#JBHIKD010000022.1:4978-49978_chr17_parm	HG03270	2	chr17	p	chr17_p	AFR	0.023250332665889595	-0.11153495626114283	-0.1504522001696168	-0.03636490672397008	0.12032159373479703	NA19443#1#CM089454.1:3794-48794_chr17_parm	5.331768755211159e-5	NA19443	chr17_p
HG03270#2#JBHIKD010000048.1:3797-28797_chr16_parm	HG03270	2	chr16	p	chr16_p	AFR	0.009638243458955557	-0.2569656618029648	0.009509515057097224	0.051510726836394696	-0.02362538252926842	NA19835#2#CM094041.1:5675-30675_chr16_parm	8.442889677925109e-5	NA19835	chr16_p
HG03270#2#JBHIKD010000050.1:53369168-53519167_chr16_qarm	HG03270	2	chr16	q	chr16_q	AFR	-0.1839595281675652	0.2480421644339433	-0.03786845461117529	-0.3312287851798782	0.22906972204032505	NA18906#1#CM091941.1:97534598-97684597_chr16_qarm	6.543009953804575e-5	NA18906	chr16_q
HG03270#2#JBHIKD010000051.1:4291-504291_chr14_parm	HG03270	2	chr14	p	chr14_p	AFR	0.07465838470176246	-0.19853333235375073	-0.22130733571637617	0.15375359088604687	0.18800969814082383	HG02809#1#CM088351.1:14277-514277_chr13_parm	1.1282473142901812e-4	HG02809	chr13_p
HG03270#2#JBHIKD010000053.1:4557955-4582954_chr19_qarm	HG03270	2	chr19	q	chr19_q	AFR	0.48113395943861964	0.17895315721076838	0.15808871863905166	-0.06982405224953576	-0.053550993108620555	HG02818#1#CM092006.1:60964656-60989655_chr19_qarm	3.3605050187766243e-4	HG02818	chr19_q
HG03369#1#CM094382.1:250468368-250488367_chr1_qarm	HG03369	1	chr1	q	chr1_q	AFR	0.49973603811436196	0.17657472053150558	0.17178554341244917	-0.07272653750063164	-0.06682035094766382	HG02145#2#JAHKSF020000006.1:106424401-106444400_chr1_qarm	5.917263065424377e-4	HG02145	chr1_q
HG03369#1#CM094382.1:7342-217342_chr1_parm	HG03369	1	chr1	p	chr1_p	AFR	-0.26132601260778854	0.024010051232576875	0.07437177526576706	-0.04634627918076385	0.04770240299951662	NA18505#1#JBHIJY010000001.1:5218-215218_chr1_parm	9.195380965055112e-5	NA18505	chr1_p
HG03369#1#CM094383.1:242690373-242810372_chr2_qarm	HG03369	1	chr2	q	chr2_q	AFR	0.002519766267174304	0.16150567180486697	0.023406522874292596	-0.0767476591096016	0.2295813021667974	NA18505#2#JBHIJZ010000035.1:111555899-111675898_chr2_qarm	5.5940447170158584e-5	NA18505	chr2_q
HG03369#1#CM094384.1:10128-160128_chr6_parm	HG03369	1	chr6	p	chr6_p	AFR	-0.2582286943792968	0.30654627225325926	-0.050875979082814875	0.3316267890134906	-0.09491456156334672	NA19240#1#JAHEOM020000002.1:10144-160144_chr6_parm	2.1788164783897052e-4	NA19240	chr6_p
HG03369#1#CM094384.1:171014351-171159350_chr6_qarm	HG03369	1	chr6	q	chr6_q	AFR	-0.20646837848061617	0.2969220827206828	-0.08061303424129129	0.3910069982307867	-0.1429622825803582	NA19700#1#CM089621.1:172129626-172274625_chr6_qarm	1.0547496988861884e-4	NA19700	chr6_q
HG03369#1#CM094385.1:5963-175963_chr8_parm	HG03369	1	chr8	p	chr8_p	AFR	-0.20982402751404966	0.30975897749221903	-0.05242630252046079	0.31464677056334395	-0.08692103011324957	HG03130#1#CM087257.1:5997-175997_chr8_parm	2.2543421044457805e-4	HG03130	chr8_p
HG03369#1#CM094386.1:138549441-138859440_chr9_qarm	HG03369	1	chr9	q	chr9_q	AFR	-0.31042103418020506	0.2720720590381606	-0.1975754539040966	-0.06725426963982045	-0.133415718341308	HG03521#2#JBIREG010000005.1:82701829-83011828_chr9_qarm	8.311851891761987e-5	HG03521	chr9_q
HG03369#1#CM094386.1:5324-45324_chr9_parm	HG03369	1	chr9	p	chr9_p	AFR	-0.11751523499185312	-0.4164643104617249	0.3322099590962615	0.040549926054036414	-0.06490924775993545	NA19468#1#CM087821.1:9660-49660_chr9_parm	1.2651180647963852e-4	NA19468	chr9_p
HG03369#1#CM094387.1:10039-50039_chr10_parm	HG03369	1	chr10	p	chr10_p	AFR	0.03190333545706359	-0.183207676835626	-0.33436202912335683	-0.19760925162132928	-0.27102922313462174	HG02965#2#CM087399.1:14922-119922_chr18_parm	0.0082457172117523	HG02965	chr18_p
HG03369#1#CM094387.1:134095664-134275663_chr10_qarm	HG03369	1	chr10	q	chr10_q	AFR	0.16979980616569207	-0.06261095341669076	-0.10764864381324465	0.04822213943836938	0.12058192916971636	HG02055#1#CM092210.1:135769711-135949710_chr10_qarm	2.530480639272975e-4	HG02055	chr10_q
HG03369#1#CM094388.1:13983-218983_chr11_parm	HG03369	1	chr11	p	chr11_p	AFR	-0.3687699683604454	0.06696118372486486	0.13742491149300956	-0.20879872376309874	0.0976021751594652	NA19240#1#CM099582.1:4285-209285_chr11_parm	1.3019525246510314e-5	NA19240	chr11_p
HG03369#1#CM094389.1:11530-81530_chr12_parm	HG03369	1	chr12	p	chr12_p	AFR	-0.11506258832387589	-0.4502438635730925	0.364889667874076	0.038133264468978155	-0.050404173632516314	NA19043#2#CM087077.1:1326-71326_chr12_parm	8.961512045599275e-6	NA19043	chr12_p
HG03369#1#CM094389.1:132549540-132574539_chr12_qarm	HG03369	1	chr12	q	chr12_q	AFR	0.11409222545177007	-0.18967255359239807	-0.1955047180609894	0.1639312894945995	0.1742117140734473	HG02984#1#CM098796.1:133721873-133746872_chr12_qarm	1.4147195901517105e-6	HG02984	chr12_q
HG03369#1#CM094390.1:4660-214660_chr16_parm	HG03369	1	chr16	p	chr16_p	AFR	-0.22254128246370847	0.17262253626908894	-0.1580086257547002	-0.41350831539853267	0.09460128902646371	HG02841#2#CM098678.1:10204-220204_chr16_parm	1.1456212539305728e-5	HG02841	chr16_p
HG03369#1#CM094390.1:93503206-93713205_chr16_qarm	HG03369	1	chr16	q	chr16_q	AFR	-0.36554965473501344	0.0667293269483399	0.09697476400543503	-0.26964388343522905	0.0599969748580337	HG02965#2#CM087397.1:95132441-95342440_chr16_qarm	5.46424974804294e-6	HG02965	chr16_q
HG03369#1#CM094391.1:10225-120225_chr19_parm	HG03369	1	chr19	p	chr19_p	AFR	-0.21424353160492965	0.2329372684182365	0.023509078098037442	-0.22519362194683598	0.2629406830754809	HG02965#2#CM087400.1:9959-119959_chr19_parm	1.2303083873034844e-6	HG02965	chr19_p
HG03369#1#CM094391.1:63520903-63540902_chr19_qarm	HG03369	1	chr19	q	chr19_q	AFR	0.5188206579201854	0.19317709779158707	0.17777312510203858	-0.069960142300915365	-0.07209831429220055	HG03195#1#CM087067.1:59440149-59460148_chr19_qarm	2.220446049250313e-16	HG03195	chr19_q
HG03369#1#CM094392.1:6838-106838_chr20_parm	HG03369	1	chr20	p	chr20_p	AFR	-0.1483084336067529	0.03226407969762282	0.2252807624648942	-0.13291797228483462	0.17142025607061503	NA19443#1#CM089457.1:4142-104142_chr20_parm	7.2667535750146455e-6	NA19443	chr20_p
HG03369#1#CM094392.1:68892042-68997041_chr20_qarm	HG03369	1	chr20	q	chr20_q	AFR	-0.1953867699146096	-0.29670383311371973	0.3557189044140884	-0.03643455242407271	0.03525734297385335	HG03139#2#CM091850.1:65436031-65541030_chr20_qarm	3.4049336098212503e-7	HG03139	chr20_q
HG03369#1#CM094393.1:154472362-154802361_chrX_qarm	HG03369	1	chrX	q	chrX_q	AFR	0.042251152989628754	-0.19858385125358016	-0.11832925429600231	0.08422954417117778	0.030161945921184468	HG02818#1#CM092008.1:153646712-153976711_chrX_qarm	2.177725086806196e-5	HG02818	chrX_q
HG03369#1#CM094393.1:6846-506846_chrX_parm	HG03369	1	chrX	p	chrX_p	AFR	0.06077538389819617	-0.1628955490317456	-0.14936137987587902	0.09268541865525565	0.05501736385200831	NA19043#1#JBHDVS010000048.1:14517-514517_chrY_parm	1.886785909356884e-6	NA19043	chrY_p
HG03369#1#JBIREB010000001.1:65424587-65469586_chr17_qarm	HG03369	1	chr17	q	chr17_q	AFR	0.26085522813449835	0.19817557296386382	0.02947962671626446	0.1359310403205718	-0.034584563340168795	HG03486#2#JAHEOP020000011.1:58875060-58920059_chr17_qarm	0.0013408904651005095	HG03486	chr17_q
HG03369#1#JBIREB010000004.1:43617255-43637254_chr21_qarm	HG03369	1	chr21	q	chr21_q	AFR	0.5191134315329367	0.19086239394749013	0.18035071792570312	-0.06539905816284691	-0.07542527845422936	HG02630#2#JAHAOP020000010.1:34347263-34367262_chr21_qarm	2.634258120979901e-5	HG02630	chr21_q
HG03369#1#JBIREB010000005.1:181285599-181485598_chr5_qarm	HG03369	1	chr5	q	chr5_q	AFR	-0.2435631169198396	0.36916095196032106	-0.04172181079533692	0.22006622646028787	-0.06088326521673565	HG02809#1#CM088344.1:183773412-183968411_chr5_qarm	0.005948661598007009	HG02809	chr5_q
