pair	transmission	query_name	query_arm	query_start	query_end	query_length	paf_query_length	target_name	target_hap	target_arm	strand	identity	jaccard	nb	interchromosomal
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	191626	193536	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	194742	196998	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	198067	199984	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	201190	204593	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	204593	206284	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	206284	207490	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	208735	209748	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	209748	212574	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	212574	213780	500000	41248	PAN011#1#chr21.haplotype1:12950-512949_chr21_parm	PAN011#1	chr21p	+	99.6678	0.993388	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	215025	216038	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	216038	217184	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	217184	222335	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	225172	227617	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	228630	231455	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	234919	237760	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	238966	240205	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	242364	244055	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	99.9408	0.998818	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	254948	256639	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	257845	260103	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	271684	283028	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	284267	303151	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	304164	305310	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	307002	308208	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	310460	314504	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	314504	315743	500000	41248	PAN011#1#chr13.haplotype1:12846-512845_chr13_parm	PAN011#1	chr13p	+	97.4661	0.951181	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	315743	320808	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	322047	323060	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	99.7034	0.994094	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	324206	325898	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	327104	334639	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	336798	343098	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	344790	347235	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	348248	349394	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	349394	352300	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	355698	359835	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	361994	364892	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	364892	367144	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	367144	371188	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	377484	378723	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	399770	401462	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	401462	402668	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	406066	410197	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	412356	414052	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	99.7639	0.995294	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	418656	420332	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:13308-513307_chr13_parm	chr13p	421538	500000	500000	41248	PAN011#2#chr13.haplotype2:13598-513597_chr13_parm	PAN011#2	chr13p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr13.paternal:106233122-106733121_chr13_qarm	chr13q	0	500000	500000	41248	PAN011#1#chr13.haplotype1:108610162-109110161_chr13_qarm	PAN011#1	chr13q	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	0	9804	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	19511	24664	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	25810	27495	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	38408	40093	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	46392	52842	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	54048	55297	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	56308	59296	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	59296	60502	500000	41248	PAN011#2#chr14.haplotype2:14343-514342_chr14_parm	PAN011#2	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	60502	66948	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	74496	76576	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	78483	79689	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	81949	84937	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	86143	87392	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	88403	91379	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	95993	100137	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	102296	110287	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	111493	119186	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	120200	123185	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	127718	129631	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	130837	144442	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	145588	147986	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	149132	150536	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	151579	154206	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	155214	156360	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	157750	196494	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	197497	200522	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	202142	222538	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	224320	230490	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	231493	304045	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:8756-508755_chr14_parm	chr14p	305569	500000	500000	41248	PAN011#1#chr14.haplotype1:13051-513050_chr14_parm	PAN011#1	chr14p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr14.paternal:102524818-103024817_chr14_qarm	chr14q	0	500000	500000	41248	PAN011#1#chr14.haplotype1:102413178-102913177_chr14_qarm	PAN011#1	chr14q	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	0	19428	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	20600	78610	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	79623	80769	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	82469	83671	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	84916	91353	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	95335	96541	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	99870	102990	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	106319	109431	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	110680	114662	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	118128	119197	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	95.8944	0.922662	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	122305	123554	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	124567	129844	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	130857	133682	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	134888	137150	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	138296	152700	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	155155	156168	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	157314	158990	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	162458	165292	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	191818	193067	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	98.7918	0.976266	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	207818	215786	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	216992	218241	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	222080	223286	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	226690	228386	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	230837	232996	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	232996	234683	500000	41248	PAN011#1#chr22.haplotype1:11791-511790_chr22_parm	PAN011#1	chr22p	+	98.4172	0.969078	1	1
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	235889	237134	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	238147	248630	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	249875	250886	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
PAN027_vs_PAN011	PAN027 paternal hap2 <- PAN011 father	PAN027#2#chr15.paternal:7719-507718_chr15_parm	chr15p	251955	253872	500000	41248	PAN011#2#chr15.haplotype2:4718-504717_chr15_parm	PAN011#2	chr15p	+	100	1	1	0
