dataset	setting	pair	label	query_name	query_chrarm	start	end	length_bp	n_segments	resolvability	is_interchromosomal	bridge_bp	bridge_reasons	donor_haplotypes	donor_arms	donor_communities	min_score	max_score
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	143252	144699	1447	1	unique_donor_haplotype	True	0		PAN027#1:chr21p	chr21p	C2	0.977	0.977
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	144699	205770	61071	49	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:47	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.989	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	205770	223506	17736	14	same_community_ambiguous	True	0	shared_donor_haplotype:13	PAN027#1:chr13p,PAN027#1:chr22p	chr13p,chr22p	C2	0.988	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	223506	224642	1136	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	224642	236092	11450	9	same_community_ambiguous	True	0	shared_donor_haplotype:8	PAN027#1:chr13p,PAN027#1:chr22p	chr13p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	236092	237228	1136	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	237228	243524	6296	5	same_community_ambiguous	True	0	shared_donor_haplotype:4	PAN027#1:chr13p,PAN027#1:chr22p	chr13p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	243524	293874	50350	40	same_community_ambiguous	True	0	shared_donor_arm:5,shared_donor_haplotype:34	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.98	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	293874	325058	31184	25	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:23	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.994	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	325058	331346	6288	5	same_community_ambiguous	True	0	shared_donor_haplotype:4	PAN027#1:chr13p,PAN027#1:chr21p	chr13p,chr21p	C2	0.989	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	331346	332793	1447	1	unique_donor_haplotype	True	0		PAN027#1:chr21p	chr21p	C2	0.975	0.975
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	332793	355408	22615	18	same_community_ambiguous	True	0	shared_donor_haplotype:17	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p	chr13p,chr21p,chr22p	C2	0.981	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	355408	357991	2583	2	unique_donor_haplotype	True	0	shared_donor_haplotype:1	PAN027#1:chr22p	chr22p	C2	0.997	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	357991	369144	11153	9	same_community_ambiguous	True	0	shared_donor_haplotype:8	PAN027#1:chr13p,PAN027#1:chr22p	chr13p,chr22p	C2	0.99	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	369144	380603	11459	9	unique_donor_haplotype	False	0	shared_donor_haplotype:8	PAN027#1:chr13p	chr13p	C2	0.985	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	380603	381739	1136	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	381739	416820	35081	28	same_community_ambiguous	True	0	shared_donor_arm:11,shared_donor_haplotype:16	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.954	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	416820	418378	1558	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	0.997	0.997
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	418378	430970	12592	10	same_community_ambiguous	True	0	shared_donor_arm:2,shared_donor_haplotype:7	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.918	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	430970	438406	7436	6	same_community_ambiguous	True	0	shared_donor_haplotype:5	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p	chr13p,chr21p,chr22p	C2	0.997	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	438406	443566	5160	4	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:2	PAN027#1:chr13p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	443566	444702	1136	1	same_community_ambiguous	True	0		PAN027#1:chr21p,PAN027#1:chr22p	chr21p,chr22p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	444702	454604	9902	8	same_community_ambiguous	True	0	shared_donor_arm:4,shared_donor_haplotype:3	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.985	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr13.haplotype1:17216-517215_chr13_parm	chr13p	454604	499997	45393	10	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:8	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.999	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:109198987-109698986_chr14_qarm	chr14q	0	499361	499361	37	unique_donor_arm_multi_haplotype	False	0	shared_donor_arm:6,shared_donor_haplotype:30	PAN027#1:chr14q,PAN027#2:chr14q	chr14q	unknown	0.806	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	0	5489	5489	2	unique_donor_arm_multi_haplotype	True	0	shared_donor_arm:1	PAN027#1:chr4p,PAN027#2:chr4p	chr4p	C1	0.927	0.992
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	5489	60907	55418	8	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:6	PAN027#1:chr13p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p,PAN027#2:chr21p,PAN027#2:chr22p	chr13p,chr15p,chr21p,chr22p	C2	0.902	0.997
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	60907	134078	73171	57	unique_donor_haplotype	False	0	shared_donor_haplotype:56	PAN027#2:chr14p	chr14p	C2	0.964	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	134078	135094	1016	1	unique_donor_haplotype	True	0		PAN027#2:chr13p	chr13p	C2	0.889	0.889
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	135094	153300	18206	14	same_community_ambiguous	True	0	shared_donor_haplotype:13	PAN027#2:chr14p,PAN027#2:chr15p,PAN027#2:chr21p	chr14p,chr15p,chr21p	C2	0.9	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	153300	154316	1016	1	unique_donor_haplotype	True	0		PAN027#1:chr15p	chr15p	C2	0.977	0.977
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	154316	159606	5290	4	unique_donor_haplotype	False	0	shared_donor_haplotype:3	PAN027#2:chr14p	chr14p	C2	0.972	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	161248	162997	1749	1	unique_donor_haplotype	False	0		PAN027#2:chr14p	chr14p	C2	0.966	0.966
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	162997	166607	3610	3	unique_donor_arm_multi_haplotype	True	0	shared_donor_arm:1,shared_donor_haplotype:1	PAN027#1:chr13p,PAN027#2:chr13p	chr13p	C2	0.935	0.965
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	166607	169295	2688	2	unique_donor_haplotype	False	0	shared_donor_haplotype:1	PAN027#2:chr14p	chr14p	C2	0.931	0.963
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	169295	170431	1136	1	unique_donor_haplotype	True	0		PAN027#2:chr15p	chr15p	C2	0.991	0.991
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	170431	171884	1453	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.921	0.921
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	171884	225090	53206	8	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:6	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr14p,PAN027#2:chr15p,PAN027#2:chr22p	chr13p,chr14p,chr15p,chr21p,chr22p	C2	0.85	0.996
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	225090	226091	1001	1	unique_donor_haplotype	False	0		PAN027#2:chr14p	chr14p	C2	0.802	0.802
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	227884	325814	97930	23	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:21	PAN027#1:chr14p,PAN027#1:chr15p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr15p,PAN027#2:chr22p	chr14p,chr15p,chr21p,chr22p	C2	0.86	0.998
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	327848	331899	4051	4	unique_donor_haplotype	True	0	shared_donor_haplotype:3	PAN027#2:chr22p	chr22p	C2	0.804	0.934
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	338921	344017	5096	5	unique_donor_haplotype	True	0	shared_donor_haplotype:4	PAN027#2:chr22p	chr22p	C2	0.864	0.945
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	354115	355116	1001	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.867	0.867
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	356173	357205	1032	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.802	0.802
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	358221	359223	1002	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.859	0.859
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	368271	369272	1001	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.811	0.811
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	390578	394653	4075	4	unique_donor_haplotype	True	0	shared_donor_haplotype:3	PAN027#2:chr22p	chr22p	C2	0.824	0.919
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	396660	397661	1001	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.816	0.816
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	398662	400665	2003	2	unique_donor_haplotype	True	0	shared_donor_haplotype:1	PAN027#2:chr22p	chr22p	C2	0.837	0.891
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	401666	402722	1056	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.84	0.84
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	415808	416810	1002	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.81	0.81
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	417811	418855	1044	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.828	0.828
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	421883	422886	1003	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.831	0.831
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	428908	429915	1007	1	unique_donor_haplotype	True	0		PAN027#1:chr21p	chr21p	C2	0.845	0.845
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	430918	431920	1002	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.805	0.805
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	432921	433964	1043	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.802	0.802
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	438982	439985	1003	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.801	0.801
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	440986	441987	1001	1	unique_donor_haplotype	True	0		PAN027#1:chr15p	chr15p	C2	0.802	0.802
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	457237	458240	1003	1	unique_donor_haplotype	True	0		PAN027#2:chr22p	chr22p	C2	0.809	0.809
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr14.haplotype1:14953-514952_chr14_parm	chr14p	474320	475325	1005	1	same_community_ambiguous	True	0		PAN027#1:chr15p,PAN027#2:chr22p	chr15p,chr22p	C2	0.805	0.806
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	0	66296	66296	13	same_community_ambiguous	True	0	shared_donor_haplotype:12	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.948	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	66296	72599	6303	5	same_community_ambiguous	True	0	shared_donor_arm:2,shared_donor_haplotype:2	PAN027#1:chr13p,PAN027#1:chr22p,PAN027#2:chr13p	chr13p,chr22p	C2	0.993	0.998
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	72599	73735	1136	1	unique_donor_haplotype	True	0		PAN027#1:chr21p	chr21p	C2	0.998	0.998
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	73735	101425	27690	22	same_community_ambiguous	True	0	shared_donor_arm:3,shared_donor_haplotype:18	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p,chr22p	C2	0.847	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	101425	102571	1146	1	unique_donor_haplotype	False	0		PAN027#2:chr15p	chr15p	C2	0.998	0.998
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	102571	113004	10433	8	same_community_ambiguous	True	0	shared_donor_haplotype:7	PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p	C2	0.984	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	113004	114017	1013	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	0.996	0.996
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	114017	131890	17873	14	same_community_ambiguous	True	0	shared_donor_haplotype:13	PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr22p	C2	0.946	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	131890	132903	1013	1	unique_donor_haplotype	False	0		PAN027#2:chr15p	chr15p	C2	0.992	0.992
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	132903	139197	6294	5	same_community_ambiguous	True	0	shared_donor_haplotype:4	PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p	C2	0.951	0.998
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	139197	144482	5285	4	unique_donor_haplotype	True	0	shared_donor_haplotype:3	PAN027#2:chr13p	chr13p	C2	0.978	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	144482	145495	1013	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	0.992	0.992
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	145495	157082	11587	9	same_community_ambiguous	True	0	shared_donor_haplotype:8	PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr22p	C2	0.97	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	157082	169665	12583	10	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:8	PAN027#1:chr13p,PAN027#1:chr21p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr21p	C2	0.986	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	169665	170678	1013	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	0.982	0.982
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	170678	171824	1146	1	same_community_ambiguous	True	0		PAN027#1:chr13p,PAN027#2:chr15p	chr13p,chr15p	C2	0.991	0.991
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	171824	173382	1558	1	unique_donor_haplotype	True	0		PAN027#1:chr22p	chr22p	C2	0.99	0.99
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	173382	178124	4742	4	same_community_ambiguous	True	0	shared_donor_arm:1,shared_donor_haplotype:2	PAN027#1:chr13p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p	C2	0.979	0.998
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	178124	179670	1546	1	unique_donor_haplotype	True	0		PAN027#1:chr21p	chr21p	C2	0.992	0.992
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	179670	186102	6432	5	same_community_ambiguous	True	0	shared_donor_haplotype:4	PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p	C2	0.87	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	186102	190850	4748	4	unique_donor_haplotype	True	0	shared_donor_haplotype:3	PAN027#2:chr13p	chr13p	C2	1	1
e50000.m1000	m1000_default	PAN028_vs_PAN027	PAN028 maternal (hap1) vs PAN027 (mother)	PAN028#1#chr15.haplotype1:13057-513056_chr15_parm	chr15p	190850	214893	24043	19	same_community_ambiguous	True	0	shared_donor_arm:2,shared_donor_haplotype:16	PAN027#1:chr13p,PAN027#1:chr22p,PAN027#2:chr13p,PAN027#2:chr15p	chr13p,chr15p,chr22p	C2	0.995	1
