event_id	comparison_id	panel_label	query_name	query_chrom	window_start	window_end	basis	chunk_mode	num_mappings	scaffold_jump	scoring	filter_overlap	query_start	query_end	query_clip_start	query_clip_end	window_overlap_bp	target_name	target_chrom	target_bucket	target_start	target_end	strand	matches	alignment_length	identity	expected_target_chroms	is_expected_target	source_tsv_gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136168000	136170000	136168000	136170000	2000	PAN011#joint#h2_chr3	chr3	chr3	205538813	205540813	.	2000	2000	1.000000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136170000	136172000	136170000	136172000	2000	PAN011#joint#h2_chr19	chr19	other	38722	40708	.	1959	1976	0.991470	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136170000	136172000	136170000	136172000	2000	PAN011#joint#h2_chr3	chr3	chr3	205540813	205542815	.	1995	1998	0.998501	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136172000	136174000	136172000	136174000	2000	PAN011#joint#h2_chr19	chr19	other	36722	38722	.	1972	1986	0.993000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136172000	136174000	136172000	136174000	2000	PAN011#joint#h2_chr3	chr3	chr3	205542815	205544815	.	2000	2000	1.000000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136174000	136176000	136174000	136176000	2000	PAN011#joint#h2_chr19	chr19	other	34727	36722	.	1965	1981	0.991740	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136174000	136176000	136174000	136176000	2000	PAN011#joint#h2_chr3	chr3	chr3	205544815	205546815	.	1980	1990	0.995000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136176000	136178000	136176000	136178000	2000	PAN011#joint#h2_chr19	chr19	other	32728	34727	.	1993	1996	0.998250	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136176000	136178000	136176000	136178000	2000	PAN011#joint#h2_chr3	chr3	chr3	205546815	205548815	.	1994	1997	0.998500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136178000	136180000	136178000	136180000	2000	PAN011#joint#h2_chr19	chr19	other	30726	32728	.	1981	1991	0.995003	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136178000	136180000	136178000	136180000	2000	PAN011#joint#h2_chr3	chr3	chr3	205548815	205550815	.	1998	1999	0.999500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136180000	136182000	136180000	136182000	2000	PAN011#joint#h2_chr19	chr19	other	28727	30726	.	1977	1988	0.994249	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136180000	136182000	136180000	136182000	2000	PAN011#joint#h2_chr3	chr3	chr3	205550815	205552814	.	1997	1998	0.999250	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136182000	136184000	136182000	136184000	2000	PAN011#joint#h2_chr19	chr19	other	26730	28727	.	1964	1981	0.991244	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136182000	136184000	136182000	136184000	2000	PAN011#joint#h2_chr3	chr3	chr3	205552814	205554811	.	1994	1996	0.998749	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136184000	136186000	136184000	136186000	2000	PAN011#joint#h2_chr19	chr19	other	24702	26730	.	1929	1971	0.978649	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136184000	136186000	136184000	136186000	2000	PAN011#joint#h2_chr3	chr3	chr3	205554811	205556811	.	1998	1999	0.999500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h2_chr19	chr19	other	22708	24702	.	1957	1977	0.989985	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136186000	136188000	136186000	136188000	2000	PAN011#joint#h2_chr3	chr3	chr3	205556811	205558808	.	1994	1996	0.998749	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h2_chr19	chr19	other	20707	22708	.	1980	1990	0.994751	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136188000	136190000	136188000	136190000	2000	PAN011#joint#h2_chr3	chr3	chr3	205558808	205560808	.	1974	1987	0.993500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h2_chr19	chr19	other	18707	20707	.	1966	1983	0.991500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136190000	136192000	136190000	136192000	2000	PAN011#joint#h2_chr3	chr3	chr3	205560808	205562808	.	1974	1987	0.993500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h2_chr19	chr19	other	16707	18707	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136192000	136194000	136192000	136194000	2000	PAN011#joint#h2_chr3	chr3	chr3	205562808	205564808	.	1984	1992	0.996000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h2_chr19	chr19	other	14707	16707	.	1986	1993	0.996500	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136194000	136196000	136194000	136196000	2000	PAN011#joint#h2_chr3	chr3	chr3	205564808	205566808	.	1986	1993	0.996500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h2_chr19	chr19	other	12707	14707	.	1996	1998	0.999000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136196000	136198000	136196000	136198000	2000	PAN011#joint#h2_chr3	chr3	chr3	205566808	205568808	.	1994	1997	0.998500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136198000	136200000	136198000	136200000	2000	PAN011#joint#h2_chr19	chr19	other	10708	12707	.	1973	1986	0.993248	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136198000	136200000	136198000	136200000	2000	PAN011#joint#h2_chr3	chr3	chr3	205568808	205570808	.	1994	1997	0.998500	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136200000	136202000	136200000	136202000	2000	PAN011#joint#h2_chr19	chr19	other	8710	10708	.	1971	1985	0.992996	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136200000	136202000	136200000	136202000	2000	PAN011#joint#h2_chr3	chr3	chr3	205570808	205572808	.	1992	1996	0.998000	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136202000	136204000	136202000	136204000	2000	PAN011#joint#h2_chr19	chr19	other	6710	8710	.	1968	1984	0.992000	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136202000	136204000	136202000	136204000	2000	PAN011#joint#h2_chr3	chr3	chr3	205572808	205574810	.	1983	1992	0.995502	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136204000	136206000	136204000	136204825	825	PAN011#joint#h1_chr11	chr11	other	3503	4702	.	856	1170	0.731479	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136204000	136206000	136204000	136204825	825	PAN011#joint#h2_chr19	chr19	other	6110	6710	.	253	574	0.441539	chr3	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAN027_chr9q_chr3q_PHR_candidate	PAN027pat_vs_PAN011_joint	PAN027 chr9q -> chr3q	PAN027#2#chr9	chr9	135704825	136204825	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	136204000	136206000	136204000	136204825	825	PAN011#joint#h2_chr3	chr3	chr3	205574810	205576785	.	1863	1924	0.968050	chr3	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	0	2000	0	2000	2000	PAN011#joint#h1_chr22	chr22	other	2	1643	.	1443	1621	0.890415	chrX,chrY	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	2000	4000	2000	4000	2000	PAN011#joint#h1_chr22	chr22	other	1643	3645	.	1993	1997	0.998001	chrX,chrY	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	4000	6000	4000	6000	2000	PAN011#joint#h1_chr22	chr22	other	3645	5645	.	2000	2000	1.000000	chrX,chrY	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	6000	8000	6000	8000	2000	PAN011#joint#h1_chr22	chr22	other	5645	7646	.	2000	2000	0.999750	chrX,chrY	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	6000	8000	6000	8000	2000	PAN011#joint#h2_chrY	chrY	chrY	0	1570	.	1372	1565	0.876751	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	8000	10000	8000	10000	2000	PAN011#joint#h1_chr22	chr22	other	7646	9646	.	2000	2000	1.000000	chrX,chrY	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	8000	10000	8000	10000	2000	PAN011#joint#h2_chrY	chrY	chrY	1570	3573	.	1995	1998	0.998251	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	10000	12000	10000	12000	2000	PAN011#joint#h1_chr22	chr22	other	9646	11655	.	1799	1899	0.947368	chrX,chrY	no	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
PAR1_XY_positive_control	PAN027pat_vs_PAN011_joint	PAR1 control	PAN027#2#chrX	chrX	0	500000	4:4	pre-impg-query-window	4:4	0	impg-estimated-identity	na	10000	12000	10000	12000	2000	PAN011#joint#h2_chrY	chrY	chrY	3573	5580	.	1975	1989	0.992763	chrX,chrY	yes	paper_prep/_brainstorming/fig5_pre_impg_depth_filtered_similarity/outputs/PAN027pat_vs_PAN011_joint.sweepga_f32.4to4.query_2000bp.predepth_top20.impg_similarity.tsv.gz
