view	query_name	query_arm	query_start	query_end	target_hap	target_arm	nth_best	score	strand
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	294411	297432	PAN010#1	chr16p	4	0.952381	-
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	295416	296424	PAN010#2	chr16q	2	0.96592	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	295416	296424	PAN010#2	chr9q	3	0.962099	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	296424	297432	PAN010#2	chr9q	2	0.96	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	296424	297432	PAN010#2	chr16q	3	0.956183	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	297432	301642	PAN010#2	chr16q	2	0.938255	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	297432	301642	PAN010#2	chr9q	3	0.932052	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	301642	306141	PAN010#2	chr9q	2	0.996671	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	301642	306141	PAN010#2	chr16q	3	0.995343	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	301642	322732	PAN010#1	chr16q	4	0.99483	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	306141	322732	PAN010#2	chr16q	2	0.99687	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	306141	322732	PAN010#2	chr9q	3	0.996151	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	322732	323749	PAN010#2	chr9q	1	1	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	322732	323749	PAN010#1	chr9q	2	1	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	322732	323749	PAN010#2	chr16q	3	0.994118	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	322732	323749	PAN010#2	chr3q	4	0.994118	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	323749	499999	PAN010#1	chr9q	1	1	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	323749	326992	PAN010#2	chr16q	2	0.999172	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	323749	326992	PAN010#2	chr9q	3	0.999172	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	323749	324957	PAN010#1	chr16q	4	0.997519	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	324957	326992	PAN010#1	chr3q	4	0.997056	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	326992	338414	PAN010#1	chr16q	2	0.991714	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	326992	338414	PAN010#2	chr16q	3	0.990312	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	326992	338414	PAN010#2	chr5q	4	0.983484	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	338414	406517	PAN010#1	chr5q	2	0.99924	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	338414	342000	PAN010#2	chr5q	3	0.81427	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	343115	346529	PAN010#1	chr5q	3	0.996014	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	343115	344777	PAN010#1	chr9q	4	0.983294	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	344777	346529	PAN010#1	chr16q	4	0.970754	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	346529	348191	PAN010#1	chr9q	3	0.983294	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	346529	348191	PAN010#1	chr5q	4	0.983294	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	348191	351312	PAN010#1	chr16q	3	0.976884	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	348191	351312	PAN010#2	chr16q	4	0.96673	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	351312	353658	PAN010#2	chr16q	3	0.866328	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	351312	353658	PAN010#1	chr16q	4	0.853876	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	353658	355102	PAN010#1	chr16q	3	0.974796	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	355102	365159	PAN010#2	chr9q	3	0.992968	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	355102	365159	PAN010#1	chr3q	4	0.992474	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	365159	366584	PAN010#1	chr16q	3	0.990223	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	365159	366584	PAN010#2	chr9q	4	0.985376	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	366584	368249	PAN010#2	chr6q	3	0.987433	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	366584	368249	PAN010#1	chr6q	4	0.980462	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	368249	377133	PAN010#1	chr6q	3	0.99772	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	368249	374503	PAN010#1	chr16q	4	0.99251	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	374503	386015	PAN010#1	chr3q	4	0.988649	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	377133	386015	PAN010#2	chr5q	3	0.868961	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	386015	389713	PAN010#2	chr6q	3	0.982842	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	386015	389713	PAN010#2	chr9q	4	0.982306	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	389713	406517	PAN010#2	chr5q	3	0.995487	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	406517	408763	PAN010#2	chr5q	2	0.994841	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	406517	408763	PAN010#1	chr5q	3	0.994841	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	407603	408763	PAN010#2	chr9q	4	0.898754	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	408763	409765	PAN010#1	chr5q	2	0.956055	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	408763	409765	PAN010#2	chr5q	3	0.953216	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	408763	410766	PAN010#2	chr5q	4	0.94466	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	409765	410766	PAN010#1	chr1p	2	0.9343	-
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	409765	410766	PAN010#1	chr1p	3	0.930569	-
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	410766	415387	PAN010#2	chr6q	2	0.933374	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	410766	415387	PAN010#1	chr5q	3	0.924005	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	410766	415387	PAN010#2	chr15q	4	0.902617	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	444822	462434	PAN010#2	chr5q	2	0.989136	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	463461	466293	PAN010#1	chr15q	2	0.95423	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	463461	466293	PAN010#1	chr6q	3	0.929941	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	463461	466293	PAN010#2	chr6q	4	0.904074	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	466293	472128	PAN010#2	chr6q	2	0.997944	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	466293	467750	PAN010#1	chr15q	3	0.99112	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	466293	467750	PAN010#2	chr5q	4	0.989761	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	467750	470834	PAN010#1	chr17q	3	0.992569	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	467750	470834	PAN010#1	chr15q	4	0.991605	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	470834	472128	PAN010#2	chr5q	3	0.871217	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	470834	472128	PAN010#1	chr17q	4	0.847534	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	473162	474742	PAN010#1	chr17q	2	0.978056	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	473162	474742	PAN010#2	chr6q	3	0.977458	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	473162	474742	PAN010#2	chr5q	4	0.912362	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	476002	477003	PAN010#2	chr6p	2	0.872778	-
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	476002	477003	PAN010#1	chr6p	3	0.871028	-
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	476002	477003	PAN010#1	chr17q	4	0.862326	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	478934	491089	PAN010#2	chr17q	2	0.975111	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	478934	488429	PAN010#1	chr6q	3	0.945243	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	478934	491089	PAN010#2	chr6q	4	0.974378	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	488429	491089	PAN010#1	chr17q	3	0.974388	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	491089	498829	PAN010#1	chr5q	2	0.995643	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	491089	494067	PAN010#2	chr6q	3	0.993307	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	491089	494067	PAN010#1	chr17q	4	0.993307	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	494067	498829	PAN010#2	chr5q	3	0.976603	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	494067	498829	PAN010#1	chr15q	4	0.964154	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	499999	500000	PAN010#1	chr15q	1	1	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	499999	500000	PAN010#1	chr9q	2	1	+
native_bedpe_n4	PAN027#1#chr9.maternal:128564684-129064683_chr9_qarm	chr9q	499999	500000	PAN010#1	chr5q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	0	467784	PAN010#2	chr10p	1	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	1002	4654	PAN010#2	chr18p	2	0.844237	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	1002	4654	PAN010#1	chr18p	3	0.838321	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	4654	442581	PAN010#1	chr10p	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	4654	38745	PAN010#2	chr18p	3	0.989525	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	4654	40310	PAN010#1	chr18p	4	0.989061	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	38745	40310	PAN010#1	chr16p	3	0.883595	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	443682	467784	PAN010#1	chr10p	2	0.936091	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	468788	500000	PAN010#2	chr10p	1	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:9348-509347_chr10_parm	chr10p	468788	499764	PAN010#1	chr10p	2	0.997669	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	0	404980	PAN010#2	chr10q	1	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	55936	101088	PAN010#1	chr10q	2	0.990909	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	103752	183952	PAN010#1	chr10q	2	0.996473	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	182949	183952	PAN010#2	chr10q	3	0.808664	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	183952	186955	PAN010#2	chr10q	2	0.89763	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	184953	185954	PAN010#1	chr10q	3	0.840074	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	184953	185954	PAN010#2	chr10q	4	0.808664	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	185954	186955	PAN010#2	chr10q	3	0.840074	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	186955	372940	PAN010#1	chr10q	2	0.998266	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	360240	370532	PAN010#1	chr4q	3	0.969763	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	360240	370532	PAN010#2	chr4q	4	0.969585	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	370532	371642	PAN010#2	chr4q	3	0.991031	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	370532	371642	PAN010#1	chr4q	4	0.991031	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	371642	372940	PAN010#1	chr4q	3	0.974828	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	371642	372940	PAN010#2	chr4q	4	0.948353	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	372940	378517	PAN010#2	chr10q	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	372940	378517	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	372940	378517	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	378517	379557	PAN010#1	chr10q	2	0.998079	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	378517	379557	PAN010#1	chr10q	3	0.998079	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	378517	379557	PAN010#1	chr10q	4	0.998079	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	379557	404980	PAN010#2	chr10q	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	379557	404980	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	379557	381824	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	381824	382864	PAN010#1	chr10q	4	0.996161	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	382864	385131	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	385131	386171	PAN010#1	chr10q	4	0.998079	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	386171	391744	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	391744	394026	PAN010#1	chr10q	4	0.998079	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	394026	395052	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	395052	397334	PAN010#1	chr10q	4	0.998079	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	397334	398360	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	398360	399401	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	399401	401670	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	401670	402711	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	402711	404980	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	404980	406020	PAN010#1	chr10q	1	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	404980	406020	PAN010#1	chr10q	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	404980	406020	PAN010#1	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	404980	406020	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	406020	465989	PAN010#2	chr10q	1	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	406020	437657	PAN010#2	chr10q	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	406020	431103	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	406020	408287	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	408287	409328	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	409328	410571	PAN010#2	chr10q	4	0.998392	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	410571	431103	PAN010#1	chr10q	4	0.998636	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	431103	432283	PAN010#2	chr4q	3	0.959902	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	431103	432283	PAN010#2	chr4q	4	0.958197	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	432283	437657	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	432283	436616	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	436616	459432	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	437657	438899	PAN010#1	chr10q	2	0.994373	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	437657	438899	PAN010#1	chr10q	3	0.993574	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	438899	465989	PAN010#2	chr10q	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	438899	459432	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	459432	460612	PAN010#2	chr4q	3	0.959902	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	459432	460612	PAN010#2	chr4q	4	0.958197	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	460612	465989	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	460612	461638	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	461638	462679	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	462679	468255	PAN010#2	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	465989	467229	PAN010#1	chr10q	1	0.995974	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	465989	467229	PAN010#1	chr10q	2	0.995173	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	465989	467229	PAN010#1	chr10q	3	0.995173	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	467229	500000	PAN010#2	chr10q	1	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	467229	491070	PAN010#2	chr10q	2	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	467229	491070	PAN010#2	chr10q	3	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	468255	469296	PAN010#1	chr10q	4	1	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	469296	470539	PAN010#2	chr10q	4	0.997588	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	470539	491070	PAN010#1	chr10q	4	0.998636	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	491070	492078	PAN010#1	chr19q	2	0.990128	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	491070	492078	PAN010#1	chr4q	3	0.970674	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	491070	492078	PAN010#2	chr21q	4	0.966797	+
native_bedpe_n4	PAN027#1#chr10.maternal:133869212-134369211_chr10_qarm	chr10q	492078	497566	PAN010#1	chr4q	2	0.819465	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	0	500000	PAN010#2	chr11p	1	1	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	20486	21622	PAN010#1	chr6p	2	0.984252	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	20486	22623	PAN010#2	chr6p	3	0.982517	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	20486	21622	PAN010#1	chr8p	4	0.927412	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	21622	22623	PAN010#1	chr17q	2	0.890463	-
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	21622	22623	PAN010#1	chr6p	4	0.848569	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	22623	25630	PAN010#2	chr6p	2	0.982906	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	22623	24586	PAN010#1	chr1p	3	0.894869	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	22623	24586	PAN010#2	chr1p	4	0.840141	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	24586	25630	PAN010#1	chr6p	3	0.982906	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	25630	26685	PAN010#2	chr8p	2	0.951906	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	25630	26685	PAN010#1	chr8p	3	0.950136	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	25630	30234	PAN010#2	chr6p	4	0.946606	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	26685	30234	PAN010#1	chr8p	2	0.812313	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	26685	30234	PAN010#2	chr1p	3	0.804169	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	30234	34356	PAN010#2	chr6p	2	0.984245	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	30234	31305	PAN010#1	chr6p	3	0.984245	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	30234	31305	PAN010#1	chr1p	4	0.983318	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	31305	34356	PAN010#2	chr1p	3	0.974626	+
native_bedpe_n4	PAN027#1#chr11.maternal:8352-508351_chr11_parm	chr11p	31305	34356	PAN010#1	chr6p	4	0.973984	+
