run_id	query_chrom	query_start	query_end	target_chrom	donor_haplotype	donor_seq	donor_start	donor_end	bp	query_span_bp	donor_span_bp	windows	mean_identity	category
chr3_homolog_run1912	chr3	75678000	75708000	chr3	h1	PAN010#joint#h1_chr3	75677433	75707433	30000	30000	30000	15	1.000000	homologous_same_chrom
chr3_homolog_run3038	chr3	128526000	128556000	chr3	h2	PAN010#joint#h2_chr3	128534380	128564381	30000	30000	30001	15	0.999983	homologous_same_chrom
chr3_homolog_run3121	chr3	132914000	132944000	chr3	h2	PAN010#joint#h2_chr3	132922393	132952396	30000	30000	30003	15	0.999950	homologous_same_chrom
chr5_homolog_run4742	chr5	178428000	178458000	chr5	h1	PAN010#joint#h1_chr5	178448139	178478139	30000	30000	30000	15	1.000000	homologous_same_chrom
chr5_homolog_run4782	chr5	180026000	180056000	chr5	h1	PAN010#joint#h1_chr5	180046156	180076157	30000	30000	30001	15	0.999983	homologous_same_chrom
chr7_homolog_run0003	chr7	104000	134000	chr7	h1	PAN010#joint#h1_chr7	106357	136357	30000	30000	30000	15	1.000000	homologous_same_chrom
chr8_homolog_run0280	chr8	13346000	13376000	chr8	h1	PAN010#joint#h1_chr8	13344257	13374259	30000	30000	30002	15	0.999967	homologous_same_chrom
chr9_homolog_run1101	chr9	55114000	55144000	chr9	h1	PAN010#joint#h1_chr9	55227013	55257013	30000	30000	30000	15	1.000000	homologous_same_chrom
chr9_homolog_run1115	chr9	55588000	55618000	chr9	h1	PAN010#joint#h1_chr9	55701014	55731015	30000	30000	30001	15	0.999983	homologous_same_chrom
chr9_homolog_run1218	chr9	57808000	57838000	chr9	h1	PAN010#joint#h1_chr9	57921027	57951027	30000	30000	30000	15	1.000000	homologous_same_chrom
chr10_homolog_run1014	chr10	38884000	38914000	chr10	h1	PAN010#joint#h1_chr10	38880085	38910085	30000	30000	30000	15	1.000000	homologous_same_chrom
chr10_homolog_run1015	chr10	39024000	39054000	chr10	h1	PAN010#joint#h1_chr10	39020085	39050085	30000	30000	30000	15	1.000000	homologous_same_chrom
chr10_homolog_run3025	chr10	126420000	126450000	chr10	h2	PAN010#joint#h2_chr10	126545750	126575750	30000	30000	30000	15	1.000000	homologous_same_chrom
chr11_homolog_run1327	chr11	50160000	50190000	chr11	h2	PAN010#joint#h2_chr11	50046507	50076507	30000	30000	30000	15	1.000000	homologous_same_chrom
chr11_homolog_run1331	chr11	50266000	50296000	chr11	h2	PAN010#joint#h2_chr11	50152508	50182509	30000	30000	30001	15	0.999983	homologous_same_chrom
chr11_homolog_run1680	chr11	68074000	68104000	chr11	h2	PAN010#joint#h2_chr11	67964829	67994829	30000	30000	30000	15	1.000000	homologous_same_chrom
chr11_homolog_run3103	chr11	129516000	129546000	chr11	h1	PAN010#joint#h1_chr11	129537042	129567043	30000	30000	30001	15	0.999983	homologous_same_chrom
chr12_homolog_run0111	chr12	6008000	6038000	chr12	h2	PAN010#joint#h2_chr12	6015380	6045380	30000	30000	30000	15	1.000000	homologous_same_chrom
chr13_homolog_run0016	chr13	924000	954000	chr13	h1	PAN010#joint#h1_chr13	909910	939910	30000	30000	30000	15	1.000000	homologous_same_chrom
chr13_homolog_run0030	chr13	2356000	2386000	chr13	h1	PAN010#joint#h1_chr13	2341906	2371906	30000	30000	30000	15	1.000000	homologous_same_chrom
chr13_homolog_run0063	chr13	5226000	5256000	chr13	h1	PAN010#joint#h1_chr13	5696152	5726152	30000	30000	30000	15	1.000000	homologous_same_chrom
chr13_homolog_run0092	chr13	6868000	6898000	chr13	h1	PAN010#joint#h1_chr13	7338157	7368157	30000	30000	30000	15	1.000000	homologous_same_chrom
chr13_homolog_run1589	chr13	87122000	87152000	chr13	h1	PAN010#joint#h1_chr13	89240853	89270852	30000	30000	29999	15	0.999983	homologous_same_chrom
chr14_homolog_run0212	chr14	7226000	7256000	chr14	h1	PAN010#joint#h1_chr14	9975456	10005456	30000	30000	30000	15	1.000000	homologous_same_chrom
chr14_homolog_run0235	chr14	8438000	8468000	chr14	h1	PAN010#joint#h1_chr14	11187460	11217460	30000	30000	30000	15	1.000000	homologous_same_chrom
chr14_homolog_run0255	chr14	8912000	8942000	chr14	h1	PAN010#joint#h1_chr14	11661460	11691460	30000	30000	30000	15	1.000000	homologous_same_chrom
chr15_homolog_run0083	chr15	13756000	13786000	chr15	h2	PAN010#joint#h2_chr15	14595376	14625376	30000	30000	30000	15	1.000000	homologous_same_chrom
chr15_homolog_run0429	chr15	30418000	30448000	chr15	h1	PAN010#joint#h1_chr15	32497133	32527133	30000	30000	30000	15	1.000000	homologous_same_chrom
chr16_homolog_run0810	chr16	34488000	34518000	chr16	h1	PAN010#joint#h1_chr16	34486616	34516616	30000	30000	30000	15	1.000000	homologous_same_chrom
chr16_homolog_run0872	chr16	35398000	35428000	chr16	h1	PAN010#joint#h1_chr16	35396623	35426624	30000	30000	30001	15	0.999983	homologous_same_chrom
chr18_homolog_run0349	chr18	14866000	14896000	chr18	h1	PAN010#joint#h1_chr18	14863962	14893989	30000	30000	30027	15	0.996687	homologous_same_chrom
chr20_homolog_run0720	chr20	32000000	32030000	chr20	h1	PAN010#joint#h1_chr20	31944812	31974812	30000	30000	30000	15	1.000000	homologous_same_chrom
chr21_homolog_run0073	chr21	8338000	8368000	chr21	h1	PAN010#joint#h1_chr21	8338962	8368962	30000	30000	30000	15	1.000000	homologous_same_chrom
chr22_homolog_run0071	chr22	4780000	4810000	chr22	h2	PAN010#joint#h2_chr22	4769099	4799099	30000	30000	30000	15	1.000000	homologous_same_chrom
chr22_homolog_run0100	chr22	8404000	8434000	chr22	h2	PAN010#joint#h2_chr22	8393108	8423108	30000	30000	30000	15	1.000000	homologous_same_chrom
chr1_homolog_run2713	chr1	141400000	141428000	chr1	h2	PAN010#joint#h2_chr1	141654040	141682040	28000	28000	28000	14	0.999964	homologous_same_chrom
chr1_homolog_run2740	chr1	142306000	142334000	chr1	h2	PAN010#joint#h2_chr1	142560048	142588049	28000	28000	28001	14	0.999982	homologous_same_chrom
chr2_homolog_run0138	chr2	5676000	5704000	chr2	h1	PAN010#joint#h1_chr2	5673967	5701967	28000	28000	28000	14	1.000000	homologous_same_chrom
chr3_homolog_run1898	chr3	75442000	75470000	chr3	h1	PAN010#joint#h1_chr3	75441432	75469433	28000	28000	28001	14	0.999982	homologous_same_chrom
chr4_homolog_run0645	chr4	34068000	34096000	chr4	h2	PAN010#joint#h2_chr4	34077371	34105371	28000	28000	28000	14	1.000000	homologous_same_chrom
chr4_homolog_run2841	chr4	120600000	120628000	chr4	h2	PAN010#joint#h2_chr4	120180137	120208137	28000	28000	28000	14	1.000000	homologous_same_chrom
chr5_homolog_run1210	chr5	52834000	52862000	chr5	h1	PAN010#joint#h1_chr5	52853678	52881678	28000	28000	28000	14	1.000000	homologous_same_chrom
chr6_homolog_run1445	chr6	58024000	58052000	chr6	h1	PAN010#joint#h1_chr6	58029525	58057525	28000	28000	28000	14	1.000000	homologous_same_chrom
chr7_homolog_run0790	chr7	32816000	32844000	chr7	h1	PAN010#joint#h1_chr7	32820926	32848926	28000	28000	28000	14	1.000000	homologous_same_chrom
chr7_homolog_run3889	chr7	153174000	153202000	chr7	h2	PAN010#joint#h2_chr7	154053423	154081424	28000	28000	28001	14	0.999982	homologous_same_chrom
chr8_homolog_run0002	chr8	114000	142000	chr8	h1	PAN010#joint#h1_chr8	112192	140192	28000	28000	28000	14	1.000000	homologous_same_chrom
chr8_homolog_run0229	chr8	12194000	12222000	chr8	h1	PAN010#joint#h1_chr8	12192254	12220254	28000	28000	28000	14	1.000000	homologous_same_chrom
chr9_homolog_run0880	chr9	33714000	33742000	chr9	h1	PAN010#joint#h1_chr9	33828801	33856801	28000	28000	28000	14	1.000000	homologous_same_chrom
chr9_homolog_run1120	chr9	55720000	55748000	chr9	h1	PAN010#joint#h1_chr9	55833015	55861015	28000	28000	28000	14	1.000000	homologous_same_chrom
chr9_homolog_run1884	chr9	84162000	84190000	chr9	h2	PAN010#joint#h2_chr9	92063378	92091378	28000	28000	28000	14	1.000000	homologous_same_chrom
chr10_homolog_run1430	chr10	56104000	56132000	chr10	h1	PAN010#joint#h1_chr10	56100130	56128130	28000	28000	28000	14	1.000000	homologous_same_chrom
chr10_homolog_run2257	chr10	87850000	87878000	chr10	h1	PAN010#joint#h1_chr10	87846229	87874229	28000	28000	28000	14	1.000000	homologous_same_chrom
chr11_homolog_run1996	chr11	85116000	85144000	chr11	h2	PAN010#joint#h2_chr11	85006926	85034926	28000	28000	28000	14	1.000000	homologous_same_chrom
chr12_homolog_run1655	chr12	65056000	65084000	chr12	h1	PAN010#joint#h1_chr12	63767822	63795822	28000	28000	28000	14	1.000000	homologous_same_chrom
chr13_homolog_run0132	chr13	9140000	9168000	chr13	h2	PAN010#joint#h2_chr13	8597340	8625348	28000	28000	28008	14	0.997394	homologous_same_chrom
chr13_homolog_run0525	chr13	36472000	36500000	chr13	h2	PAN010#joint#h2_chr13	34768882	34796882	28000	28000	28000	14	1.000000	homologous_same_chrom
chr14_homolog_run0094	chr14	3652000	3680000	chr14	h2	PAN010#joint#h2_chr14	4183855	4211859	28000	28000	28004	14	0.999929	homologous_same_chrom
chr14_homolog_run0170	chr14	6524000	6552000	chr14	h2	PAN010#joint#h2_chr14	6957707	6985707	28000	28000	28000	14	1.000000	homologous_same_chrom
chr14_homolog_run0331	chr14	13382000	13410000	chr14	h1	PAN010#joint#h1_chr14	16131462	16159463	28000	28000	28001	14	0.999982	homologous_same_chrom
chr14_homolog_run2639	chr14	99350000	99378000	chr14	h1	PAN010#joint#h1_chr14	102099798	102127798	28000	28000	28000	14	1.000000	homologous_same_chrom
chr15_homolog_run0038	chr15	11372000	11400000	chr15	h2	PAN010#joint#h2_chr15	12211372	12239372	28000	28000	28000	14	1.000000	homologous_same_chrom
chr16_homolog_run0862	chr16	35158000	35186000	chr16	h1	PAN010#joint#h1_chr16	35156622	35184622	28000	28000	28000	14	1.000000	homologous_same_chrom
chr16_homolog_run1582	chr16	88780000	88808000	chr16	h2	PAN010#joint#h2_chr16	97991716	98019716	28000	28000	28000	14	1.000000	homologous_same_chrom
chr20_homolog_run0019	chr20	882000	910000	chr20	h2	PAN010#joint#h2_chr20	882888	910888	28000	28000	28000	14	1.000000	homologous_same_chrom
chr20_homolog_run0614	chr20	26046000	26074000	chr20	h1	PAN010#joint#h1_chr20	25993539	26021540	28000	28000	28001	14	0.999982	homologous_same_chrom
chr20_homolog_run0616	chr20	26076000	26104000	chr20	h1	PAN010#joint#h1_chr20	26023540	26051540	28000	28000	28000	14	1.000000	homologous_same_chrom
chr20_homolog_run0673	chr20	30522000	30550000	chr20	h2	PAN010#joint#h2_chr20	31021232	31049232	28000	28000	28000	14	1.000000	homologous_same_chrom
chr20_homolog_run0713	chr20	31370000	31398000	chr20	h1	PAN010#joint#h1_chr20	31314811	31342811	28000	28000	28000	14	1.000000	homologous_same_chrom
chr21_homolog_run0059	chr21	8060000	8088000	chr21	h1	PAN010#joint#h1_chr21	8060962	8088962	28000	28000	28000	14	1.000000	homologous_same_chrom
chr21_homolog_run0102	chr21	9622000	9650000	chr21	h1	PAN010#joint#h1_chr21	9622962	9650962	28000	28000	28000	14	1.000000	homologous_same_chrom
chr21_homolog_run0121	chr21	9778000	9806000	chr21	h1	PAN010#joint#h1_chr21	9778963	9806967	28000	28000	28004	14	0.999929	homologous_same_chrom
chr21_homolog_run0167	chr21	10640000	10668000	chr21	h2	PAN010#joint#h2_chr21	11427692	11455692	28000	28000	28000	14	1.000000	homologous_same_chrom
chr21_homolog_run0542	chr21	29098000	29126000	chr21	h2	PAN010#joint#h2_chr21	29898452	29926451	28000	28000	27999	14	0.999982	homologous_same_chrom
chrX_homolog_run1916	chrX	70738000	70766000	chrX	h2	PAN010#joint#h2_chrX	70735415	70763415	28000	28000	28000	14	1.000000	homologous_same_chrom
chrX_homolog_run4489	chrX	151358000	151386000	chrX	h2	PAN010#joint#h2_chrX	151355213	151383213	28000	28000	28000	14	1.000000	homologous_same_chrom
chr12_homolog_run3246	chr12	134830000	134857675	chr12	h1	PAN010#joint#h1_chr12	133530161	133557748	27675	27675	27587	14	0.996932	homologous_same_chrom
chr1_homolog_run2714	chr1	141446000	141472000	chr1	h2	PAN010#joint#h2_chr1	141700040	141726039	26000	26000	25999	13	0.999981	homologous_same_chrom
chr1_homolog_run2749	chr1	142494000	142520000	chr1	h2	PAN010#joint#h2_chr1	142748051	142774051	26000	26000	26000	13	1.000000	homologous_same_chrom
chr1_homolog_run2758	chr1	143084000	143110000	chr1	h2	PAN010#joint#h2_chr1	143338053	143364053	26000	26000	26000	13	1.000000	homologous_same_chrom
chr1_homolog_run4732	chr1	221896000	221922000	chr1	h2	PAN010#joint#h2_chr1	222224523	222250523	26000	26000	26000	13	1.000000	homologous_same_chrom
chr1_homolog_run4738	chr1	221988000	222014000	chr1	h2	PAN010#joint#h2_chr1	222316525	222342525	26000	26000	26000	13	1.000000	homologous_same_chrom
chr2_homolog_run0739	chr2	38708000	38734000	chr2	h2	PAN010#joint#h2_chr2	38681193	38707194	26000	26000	26001	13	0.999981	homologous_same_chrom
chr2_homolog_run1362	chr2	71050000	71076000	chr2	h1	PAN010#joint#h1_chr2	71112336	71138336	26000	26000	26000	13	1.000000	homologous_same_chrom
chr2_homolog_run3165	chr2	131422000	131448000	chr2	h1	PAN010#joint#h1_chr2	131484557	131510560	26000	26000	26003	13	0.999942	homologous_same_chrom
chr2_homolog_run3232	chr2	132428000	132454000	chr2	h1	PAN010#joint#h1_chr2	132490559	132516559	26000	26000	26000	13	0.999962	homologous_same_chrom
chr2_homolog_run3401	chr2	138176000	138202000	chr2	h1	PAN010#joint#h1_chr2	138238577	138264577	26000	26000	26000	13	1.000000	homologous_same_chrom
chr3_homolog_run1111	chr3	41878000	41904000	chr3	h1	PAN010#joint#h1_chr3	41877298	41903298	26000	26000	26000	13	1.000000	homologous_same_chrom
chr3_homolog_run1895	chr3	75408000	75434000	chr3	h1	PAN010#joint#h1_chr3	75407432	75433432	26000	26000	26000	13	1.000000	homologous_same_chrom
chr3_homolog_run1899	chr3	75472000	75498000	chr3	h1	PAN010#joint#h1_chr3	75471433	75497433	26000	26000	26000	13	1.000000	homologous_same_chrom
chr3_homolog_run4986	chr3	201382000	201408000	chr3	h1	PAN010#joint#h1_chr3	203642047	203668047	26000	26000	26000	13	0.999923	homologous_same_chrom
chr4_homolog_run1786	chr4	79348000	79374000	chr4	h2	PAN010#joint#h2_chr4	78928041	78954041	26000	26000	26000	13	1.000000	homologous_same_chrom
chr4_homolog_run4604	chr4	191748000	191774000	chr4	h1	PAN010#joint#h1_chr4	190903040	190929040	26000	26000	26000	13	1.000000	homologous_same_chrom
chr5_homolog_run0449	chr5	22184000	22210000	chr5	h1	PAN010#joint#h1_chr5	22201481	22227481	26000	26000	26000	13	1.000000	homologous_same_chrom
chr5_homolog_run1783	chr5	72204000	72230000	chr5	h1	PAN010#joint#h1_chr5	72223749	72249749	26000	26000	26000	13	1.000000	homologous_same_chrom
chr5_homolog_run1808	chr5	73462000	73488000	chr5	h1	PAN010#joint#h1_chr5	73481752	73507752	26000	26000	26000	13	1.000000	homologous_same_chrom
chr5_homolog_run2274	chr5	88570000	88596000	chr5	h1	PAN010#joint#h1_chr5	88589829	88615829	26000	26000	26000	13	1.000000	homologous_same_chrom
chr5_homolog_run4193	chr5	155588000	155614000	chr5	h1	PAN010#joint#h1_chr5	155608030	155634030	26000	26000	26000	13	1.000000	homologous_same_chrom
chr5_homolog_run4783	chr5	180064000	180090000	chr5	h1	PAN010#joint#h1_chr5	180084157	180110157	26000	26000	26000	13	1.000000	homologous_same_chrom
chr7_homolog_run0024	chr7	1936000	1962000	chr7	h1	PAN010#joint#h1_chr7	1940827	1966827	26000	26000	26000	13	1.000000	homologous_same_chrom
chr7_homolog_run1494	chr7	57804000	57830000	chr7	h1	PAN010#joint#h1_chr7	57809014	57835014	26000	26000	26000	13	1.000000	homologous_same_chrom
chr7_homolog_run2538	chr7	98318000	98344000	chr7	h1	PAN010#joint#h1_chr7	98323164	98349164	26000	26000	26000	13	1.000000	homologous_same_chrom
chr7_homolog_run3999	chr7	160114000	160140000	chr7	h1	PAN010#joint#h1_chr7	160264505	160290505	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run0006	chr8	232000	258000	chr8	h1	PAN010#joint#h1_chr8	230191	256191	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run0138	chr8	7746000	7772000	chr8	h1	PAN010#joint#h1_chr8	7744234	7770234	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run0139	chr8	7786000	7812000	chr8	h1	PAN010#joint#h1_chr8	7784234	7810234	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run0931	chr8	47792000	47818000	chr8	h2	PAN010#joint#h2_chr8	46537464	46563464	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run0936	chr8	47884000	47910000	chr8	h2	PAN010#joint#h2_chr8	46629465	46655465	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run1699	chr8	76850000	76876000	chr8	h2	PAN010#joint#h2_chr8	75595559	75621559	26000	26000	26000	13	1.000000	homologous_same_chrom
chr8_homolog_run3120	chr8	147098000	147124000	chr8	h2	PAN010#joint#h2_chr8	145844016	145870016	26000	26000	26000	13	1.000000	homologous_same_chrom
chr9_homolog_run1915	chr9	85046000	85072000	chr9	h2	PAN010#joint#h2_chr9	92947378	92973378	26000	26000	26000	13	1.000000	homologous_same_chrom
chr9_homolog_run2516	chr9	118840000	118866000	chr9	h2	PAN010#joint#h2_chr9	126741598	126767598	26000	26000	26000	13	1.000000	homologous_same_chrom
chr10_homolog_run0247	chr10	14988000	15014000	chr10	h1	PAN010#joint#h1_chr10	14984006	15010006	26000	26000	26000	13	1.000000	homologous_same_chrom
chr10_homolog_run1019	chr10	43140000	43166000	chr10	h1	PAN010#joint#h1_chr10	43136085	43162085	26000	26000	26000	13	1.000000	homologous_same_chrom
chr10_homolog_run1160	chr10	46174000	46200000	chr10	h1	PAN010#joint#h1_chr10	46170109	46196110	26000	26000	26001	13	0.999981	homologous_same_chrom
chr10_homolog_run2045	chr10	80634000	80660000	chr10	h1	PAN010#joint#h1_chr10	80630214	80656215	26000	26000	26001	13	0.999981	homologous_same_chrom
chr10_homolog_run2918	chr10	119170000	119196000	chr10	h2	PAN010#joint#h2_chr10	119295695	119321695	26000	26000	26000	13	1.000000	homologous_same_chrom
chr11_homolog_run2131	chr11	89742000	89768000	chr11	h2	PAN010#joint#h2_chr11	89632952	89658952	26000	26000	26000	13	1.000000	homologous_same_chrom
chr12_homolog_run2654	chr12	101656000	101682000	chr12	h2	PAN010#joint#h2_chr12	101623280	101649279	26000	26000	25999	13	0.999981	homologous_same_chrom
chr13_homolog_run0108	chr13	7176000	7202000	chr13	h1	PAN010#joint#h1_chr13	7646158	7672158	26000	26000	26000	13	1.000000	homologous_same_chrom
chr13_homolog_run0133	chr13	9168000	9194000	chr13	h1	PAN010#joint#h1_chr13	6578792	6604827	26000	26000	26035	13	0.995526	homologous_same_chrom
chr13_homolog_run0788	chr13	47350000	47376000	chr13	h2	PAN010#joint#h2_chr13	45646924	45672924	26000	26000	26000	13	1.000000	homologous_same_chrom
chr13_homolog_run1622	chr13	87724000	87750000	chr13	h1	PAN010#joint#h1_chr13	89842853	89868853	26000	26000	26000	13	1.000000	homologous_same_chrom
chr14_homolog_run0012	chr14	2384000	2410000	chr14	h2	PAN010#joint#h2_chr14	2381280	2407280	26000	26000	26000	13	1.000000	homologous_same_chrom
chr14_homolog_run0022	chr14	2956000	2982000	chr14	h2	PAN010#joint#h2_chr14	2959841	2985841	26000	26000	26000	13	1.000000	homologous_same_chrom
chr14_homolog_run0093	chr14	3618000	3644000	chr14	h2	PAN010#joint#h2_chr14	4149854	4175855	26000	26000	26001	13	0.999942	homologous_same_chrom
chr14_homolog_run0241	chr14	8756000	8782000	chr14	h1	PAN010#joint#h1_chr14	11505460	11531460	26000	26000	26000	13	1.000000	homologous_same_chrom
chr14_homolog_run0247	chr14	8844000	8870000	chr14	h1	PAN010#joint#h1_chr14	11593460	11619460	26000	26000	26000	13	1.000000	homologous_same_chrom
chr14_homolog_run2606	chr14	97896000	97922000	chr14	h1	PAN010#joint#h1_chr14	100645585	100671585	26000	26000	26000	13	1.000000	homologous_same_chrom
chr15_homolog_run0016	chr15	4144000	4170000	chr15	h1	PAN010#joint#h1_chr15	3187189	3213202	26000	26000	26013	13	0.994443	homologous_same_chrom
chr15_homolog_run0100	chr15	17988000	18014000	chr15	h2	PAN010#joint#h2_chr15	18827401	18853401	26000	26000	26000	13	1.000000	homologous_same_chrom
chr15_homolog_run0307	chr15	26524000	26550000	chr15	h1	PAN010#joint#h1_chr15	28603120	28629120	26000	26000	26000	13	1.000000	homologous_same_chrom
chr15_homolog_run1733	chr15	84558000	84584000	chr15	h1	PAN010#joint#h1_chr15	86637483	86663483	26000	26000	26000	13	1.000000	homologous_same_chrom
chr16_homolog_run0571	chr16	32874000	32900000	chr16	h1	PAN010#joint#h1_chr16	32872605	32898605	26000	26000	26000	13	1.000000	homologous_same_chrom
chr16_homolog_run0816	chr16	34624000	34650000	chr16	h1	PAN010#joint#h1_chr16	34622621	34648620	26000	26000	25999	13	0.999981	homologous_same_chrom
chr16_homolog_run1615	chr16	91346000	91372000	chr16	h2	PAN010#joint#h2_chr16	100557709	100583709	26000	26000	26000	13	1.000000	homologous_same_chrom
chr17_homolog_run0764	chr17	46628000	46654000	chr17	h2	PAN010#joint#h2_chr17	46625693	46651693	26000	26000	26000	13	1.000000	homologous_same_chrom
chr20_homolog_run0707	chr20	30936000	30962000	chr20	h1	PAN010#joint#h1_chr20	30880816	30906816	26000	26000	26000	13	1.000000	homologous_same_chrom
