gene_name,copies_in_phrs,genome_wide_copies,gene_biotype,num_chromosomes,chromosomes,in_phrs,in_genome
LHX8,0,1,protein_coding,1,chr1,False,True
FRG1BP,0,1,transcribed_pseudogene,1,chr20,False,True
LOC124905226,0,1,lncRNA,1,chrX,False,True
ZNF252P-AS1,0,1,lncRNA,1,chr8,False,True
LOC105373894,0,1,lncRNA,1,chr2,False,True
LOC124903762,0,1,protein_coding,1,chr16,False,True
TRHDE-AS1,0,1,lncRNA,1,chr12,False,True
LOC124902523,0,1,lncRNA,1,chr10,False,True
LOC100996792,0,1,pseudogene,1,chr17,False,True
DEFA7P,0,1,pseudogene,1,chr8,False,True
AQP5,0,1,protein_coding,1,chr12,False,True
LOC100419830,0,1,pseudogene,1,chr12,False,True
RNA5SP493,0,1,pseudogene,1,chr22,False,True
SLIT1,0,1,protein_coding,1,chr10,False,True
LINC01248,0,1,lncRNA,1,chr2,False,True
RPAP2,0,1,protein_coding,1,chr1,False,True
KIAA0408,0,1,protein_coding,1,chr6,False,True
LOC100129607,0,1,pseudogene,1,chr11,False,True
LOC124904119,0,1,pseudogene,1,chr17,False,True
APOBEC3G,0,1,protein_coding,1,chr22,False,True
EHD2,0,1,protein_coding,1,chr19,False,True
RALY-AS1,0,1,lncRNA,1,chr20,False,True
NRXN3,0,1,protein_coding,1,chr14,False,True
LOC105375845,0,1,lncRNA,1,chr8,False,True
C3orf85,0,1,protein_coding,1,chr3,False,True
MIR3922,0,1,miRNA,1,chr12,False,True
ICE2P1,0,1,pseudogene,1,chr4,False,True
TGFB1,0,1,protein_coding,1,chr19,False,True
LOC124900671,0,1,lncRNA,1,chr4,False,True
NDUFB9P1,0,1,pseudogene,1,chr5,False,True
LOC101927055,0,1,lncRNA,1,chr2,False,True
LOC124900676,0,1,lncRNA,1,chr4,False,True
RN7SL23P,0,1,pseudogene,1,chr11,False,True
C2orf27A,0,1,lncRNA,1,chr2,False,True
LOC107984037,0,5,lncRNA,5,"chr14,chr15,chr21,chr22,chr3",False,True
PEX11G,0,1,protein_coding,1,chr19,False,True
BCAS1,0,1,protein_coding,1,chr20,False,True
LOC124903990,0,1,lncRNA,1,chr1,False,True
LOC102724429,0,1,lncRNA,1,chr1,False,True
KYAT3,0,1,protein_coding,1,chr1,False,True
PRELID1P6,0,1,pseudogene,1,chr2,False,True
MCPH1,0,1,protein_coding,1,chr8,False,True
LOC105378667,0,1,lncRNA,1,chr1,False,True
ALOX12-AS1,0,1,lncRNA,1,chr17,False,True
RNA5SP413,0,1,pseudogene,1,chr16,False,True
LOC112268101,0,1,lncRNA,1,chr12,False,True
LOC107984770,0,1,lncRNA,1,chr15,False,True
LOC105376709,0,1,lncRNA,1,chr15,False,True
CENPE,0,1,protein_coding,1,chr4,False,True
NUCB1,0,1,protein_coding,1,chr19,False,True
IKBKB-DT,0,1,lncRNA,1,chr8,False,True
EXOGP1,0,1,pseudogene,1,chr18,False,True
LOC124904688,0,1,lncRNA,1,chr19,False,True
LOC105378142,0,1,lncRNA,1,chr6,False,True
LOC105371344,0,1,lncRNA,1,chr16,False,True
MALT1-AS1,0,1,lncRNA,1,chr18,False,True
OR9G4,0,1,protein_coding,1,chr11,False,True
RNU6-274P,0,1,pseudogene,1,chr7,False,True
C2,0,1,protein_coding,1,chr6,False,True
RNU6-1311P,0,1,pseudogene,1,chr5,False,True
PAQR9-AS1,0,1,lncRNA,1,chr3,False,True
CXXC1P1,0,1,transcribed_pseudogene,1,chrX,False,True
RNU6-235P,0,1,pseudogene,1,chr3,False,True
ST8SIA4,0,1,protein_coding,1,chr5,False,True
LOC391813,0,1,pseudogene,1,chr5,False,True
LINC02042,0,1,lncRNA,1,chr3,False,True
LOC101927213,0,1,lncRNA,1,chr2,False,True
RPS4XP9,0,1,pseudogene,1,chr6,False,True
COX7A2P1,0,1,pseudogene,1,chr14,False,True
LOC105371251,0,1,lncRNA,1,chr16,False,True
SNORA15B-1,0,1,snoRNA,1,chr7,False,True
RANGAP1,0,1,protein_coding,1,chr22,False,True
MEP1A,0,1,protein_coding,1,chr6,False,True
LOC105378145,0,1,lncRNA,1,chr6,False,True
RNU7-105P,0,1,pseudogene,1,chr11,False,True
LOC105371150,0,1,lncRNA,1,chr16,False,True
CES3,0,1,protein_coding,1,chr16,False,True
MTND2P26,0,1,pseudogene,1,chr11,False,True
RNF38,0,1,protein_coding,1,chr9,False,True
ACSM6,0,1,protein_coding,1,chr10,False,True
LOC100129697,0,1,lncRNA,1,chr16,False,True
MUC22,0,1,protein_coding,1,chr6,False,True
CR1,0,1,protein_coding,1,chr1,False,True
LOC105375903,0,1,lncRNA,1,chr8,False,True
SLFN13,0,1,protein_coding,1,chr17,False,True
LOC124902059,0,1,lncRNA,1,chr8,False,True
LOC105376126,0,1,lncRNA,1,chr9,False,True
LOC107986285,0,1,lncRNA,1,chr4,False,True
OR52N4,0,1,protein_coding,1,chr11,False,True
APLN,0,1,protein_coding,1,chrX,False,True
CDC7,0,1,protein_coding,1,chr1,False,True
RN7SL311P,0,1,pseudogene,1,chr4,False,True
NPIPB12,0,1,protein_coding,1,chr16,False,True
LOC107985142,0,1,lncRNA,1,chr18,False,True
RNY3P15,0,1,pseudogene,1,chr6,False,True
LOC124902400,0,1,lncRNA,1,chr10,False,True
LOC124904813,0,1,snoRNA,1,chr1,False,True
ATP6V1G1P4,0,1,pseudogene,1,chr10,False,True
LOC105371841,0,1,lncRNA,1,chr17,False,True
FAM20C,0,1,protein_coding,1,chr7,False,True
LOC124900832,0,1,lncRNA,1,chr4,False,True
RNU6-1146P,0,1,pseudogene,1,chr20,False,True
SPO11,0,1,protein_coding,1,chr20,False,True
KLF18,0,1,protein_coding,1,chr1,False,True
LOC105369743,0,1,lncRNA,1,chr12,False,True
CDC14A,0,1,protein_coding,1,chr1,False,True
MIR3187,0,1,miRNA,1,chr19,False,True
LOC124902695,0,1,lncRNA,1,chr11,False,True
RPS10P1,0,1,pseudogene,1,chr6,False,True
EIF4BP4,0,1,pseudogene,1,chr3,False,True
RPS24P9,0,1,pseudogene,1,chr3,False,True
LOC124904895,0,1,lncRNA,1,chr20,False,True
LOC107984379,0,1,lncRNA,1,chr11,False,True
MIR4794,0,1,miRNA,1,chr1,False,True
MAP3K14-AS1,0,1,lncRNA,1,chr17,False,True
RTL4,0,1,protein_coding,1,chrX,False,True
LYRM7,0,1,protein_coding,1,chr5,False,True
TRAJ13,0,1,J_segment,1,chr14,False,True
LOC100421414,0,1,pseudogene,1,chr19,False,True
LOC107985385,0,1,lncRNA,1,chr20,False,True
LOC100419045,0,1,pseudogene,1,chr4,False,True
COX20P1,0,1,pseudogene,1,chr10,False,True
INPP5A,0,1,protein_coding,1,chr10,False,True
CDCA7L,0,1,protein_coding,1,chr7,False,True
RN7SL753P,0,1,pseudogene,1,chr2,False,True
LEPROTL1,0,1,protein_coding,1,chr8,False,True
LRIG2-DT,0,1,lncRNA,1,chr1,False,True
LOC101060119,0,1,pseudogene,1,chr17,False,True
MIR4279,0,1,miRNA,1,chr5,False,True
RNU6-926P,0,1,pseudogene,1,chr21,False,True
LOC102723769,0,1,lncRNA,1,chr22,False,True
RAB28P2,0,1,pseudogene,1,chr9,False,True
LOC124904334,0,1,lncRNA,1,chr18,False,True
DAB1-AS1,0,1,lncRNA,1,chr1,False,True
PITPNB,0,1,protein_coding,1,chr22,False,True
RPL7P44,0,1,pseudogene,1,chr13,False,True
SLC26A8,0,1,protein_coding,1,chr6,False,True
TRAV33,0,1,V_segment_pseudogene,1,chr14,False,True
SNAR-B2,0,1,snRNA,1,chr19,False,True
PGAP3,0,1,protein_coding,1,chr17,False,True
CEACAMP1,0,1,pseudogene,1,chr19,False,True
SETP2,0,1,pseudogene,1,chr14,False,True
BCO2,0,1,protein_coding,1,chr11,False,True
UBE2V1P15,0,1,pseudogene,1,chr6,False,True
CFAP46,0,1,protein_coding,1,chr10,False,True
APOBEC4,0,1,protein_coding,1,chr1,False,True
LOC105370656,0,1,lncRNA,1,chr14,False,True
RNU4-41P,0,1,pseudogene,1,chr12,False,True
CLUHP11,0,1,pseudogene,1,chr16,False,True
COLEC12,0,1,protein_coding,1,chr18,False,True
LOC124906174,0,1,pseudogene,1,chr2,False,True
PREX1,0,1,protein_coding,1,chr20,False,True
RNA5SP99,0,1,pseudogene,1,chr2,False,True
LOC105377350,0,1,lncRNA,1,chr4,False,True
EEA1,0,1,protein_coding,1,chr12,False,True
LOC100506444,0,1,lncRNA,1,chr4,False,True
IGHV1OR15-6,0,2,pseudogene,1,chr15,False,True
RNA5SP192,0,1,pseudogene,1,chr5,False,True
RPL23,0,1,protein_coding,1,chr17,False,True
KCNK4,0,1,protein_coding,1,chr11,False,True
LGALS1,0,1,protein_coding,1,chr22,False,True
MTND5P23,0,1,pseudogene,1,chr2,False,True
RPL22P24,0,1,pseudogene,1,chr1,False,True
LOC105374041,0,1,lncRNA,1,chr3,False,True
LOC105375270,0,1,lncRNA,1,chr7,False,True
LOC100130612,0,1,pseudogene,1,chr8,False,True
MTND4P9,0,1,pseudogene,1,chr4,False,True
BCYRN1,0,1,lncRNA,1,chr2,False,True
RLBP1,0,1,protein_coding,1,chr15,False,True
LINC02695,0,1,lncRNA,1,chr11,False,True
LOC124903158,0,1,lncRNA,1,chr13,False,True
PXDC1,0,1,protein_coding,1,chr6,False,True
LOC105373172,0,1,lncRNA,1,chr1,False,True
LOC105372952,0,1,lncRNA,1,chr22,False,True
LOC102723935,0,1,lncRNA,1,chr1,False,True
LOC107984472,0,1,lncRNA,1,chr12,False,True
RPS4XP4,0,1,pseudogene,1,chr1,False,True
THRAP3P1,0,1,pseudogene,1,chr3,False,True
HNRNPKP5,0,1,pseudogene,1,chr5,False,True
TVP23BP2,0,1,pseudogene,1,chr2,False,True
LOC100419058,0,1,pseudogene,1,chr11,False,True
RNU6-718P,0,1,pseudogene,1,chr5,False,True
LINC02483,0,1,lncRNA,1,chr4,False,True
RYR3-DT,0,1,lncRNA,1,chr15,False,True
PLK5,0,1,protein_coding,1,chr19,False,True
SNAR-A5,0,1,snRNA,1,chr19,False,True
LOC105377862,0,1,lncRNA,1,chr6,False,True
LOC107986924,0,1,lncRNA,1,chr8,False,True
TMPRSS2,0,1,protein_coding,1,chr21,False,True
IRGM,0,1,protein_coding,1,chr5,False,True
UBXN4,0,1,protein_coding,1,chr2,False,True
WDR18,0,1,protein_coding,1,chr19,False,True
LOC124900493,0,1,pseudogene,1,chrX,False,True
RNA5SP486,0,1,pseudogene,1,chr20,False,True
ARV1,0,1,protein_coding,1,chr1,False,True
RNU6-1271P,0,1,pseudogene,1,chr12,False,True
RPL36AP4,0,1,pseudogene,1,chr14,False,True
OR7E128P,0,1,pseudogene,1,chr11,False,True
TXK,0,1,protein_coding,1,chr4,False,True
TRIM51G,0,1,protein_coding,1,chr11,False,True
LOC100533632,0,1,pseudogene,1,chr7,False,True
SYT7,0,1,protein_coding,1,chr11,False,True
IRS4-AS1,0,1,lncRNA,1,chrX,False,True
RPS2P17,0,1,pseudogene,1,chr2,False,True
SBNO1-AS1,0,1,lncRNA,1,chr12,False,True
DOCK4,0,1,protein_coding,1,chr7,False,True
MIR8081,0,1,miRNA,1,chr9,False,True
LOC105373023,0,1,lncRNA,1,chr22,False,True
LINC01908,0,1,lncRNA,1,chr18,False,True
CAMTA1-AS1,0,1,lncRNA,1,chr1,False,True
RPL7P23,0,1,pseudogene,1,chr5,False,True
LOC124903679,0,1,lncRNA,1,chr16,False,True
PNMA8A,0,1,protein_coding,1,chr19,False,True
HNRNPRP2,0,1,pseudogene,1,chr11,False,True
LOC102724389,0,1,lncRNA,1,chr2,False,True
SPATS2,0,1,protein_coding,1,chr12,False,True
SMAGP,0,1,protein_coding,1,chr12,False,True
LOC107985256,0,1,lncRNA,1,chr1,False,True
ZP4,0,1,protein_coding,1,chr1,False,True
LOC101929386,0,1,lncRNA,1,chr2,False,True
MELTF-AS1,0,1,lncRNA,1,chr3,False,True
LAMB4,0,1,protein_coding,1,chr7,False,True
LOC105376436,0,1,lncRNA,1,chr10,False,True
LOC105370674,0,1,lncRNA,1,chr14,False,True
LOC124904527,0,1,lncRNA,1,chr1,False,True
RPSAP48,0,1,pseudogene,1,chr8,False,True
ATP6AP1,0,1,protein_coding,1,chrX,False,True
LOC100289543,0,1,pseudogene,1,chr15,False,True
PP12613,0,1,lncRNA,1,chr4,False,True
PLA2G4F,0,1,protein_coding,1,chr15,False,True
LOC102724008,0,1,lncRNA,1,chr2,False,True
ABCF2P1,0,1,pseudogene,1,chr3,False,True
TOMM22P4,0,1,pseudogene,1,chr4,False,True
JPH4,0,1,protein_coding,1,chr14,False,True
LOC105370956,0,1,lncRNA,1,chr15,False,True
LOC101928572,0,1,lncRNA,1,chr19,False,True
VN1R17P,0,1,pseudogene,1,chr1,False,True
LOC105379314,0,1,lncRNA,1,chr8,False,True
LCE3E,0,1,protein_coding,1,chr1,False,True
RNF5,0,1,protein_coding,1,chr6,False,True
LOC100133150,0,1,pseudogene,1,chr3,False,True
SNORA20,0,1,snoRNA,1,chr6,False,True
LINC01931,0,1,lncRNA,1,chr2,False,True
ZNF66,0,1,protein_coding,1,chr19,False,True
RN7SKP46,0,1,pseudogene,1,chr3,False,True
RN7SKP287,0,1,pseudogene,1,chr11,False,True
NFIB-AS1,0,1,lncRNA,1,chr9,False,True
MTND3P7,0,1,pseudogene,1,chr3,False,True
CTBP2P6,0,1,pseudogene,1,chr11,False,True
LOC102724183,0,1,misc_RNA,1,chr17,False,True
GOLM2,0,1,protein_coding,1,chr15,False,True
FRG1HP,0,2,transcribed_pseudogene,1,chr9,False,True
LOC107985492,0,1,lncRNA,1,chr21,False,True
MIR4436B1,0,1,miRNA,1,chr2,False,True
OR2A14,0,1,protein_coding,1,chr7,False,True
IFRD2,0,1,protein_coding,1,chr3,False,True
LOC105374159,0,1,lncRNA,1,chr3,False,True
USP17L9P,0,4,transcribed_pseudogene,1,chr4,False,True
ANXA8,0,1,protein_coding,1,chr10,False,True
NDUFB2P1,0,1,pseudogene,1,chr4,False,True
MIR3180-3,0,1,miRNA,1,chr16,False,True
NT5C2,0,1,protein_coding,1,chr10,False,True
LOC107985826,0,1,lncRNA,1,chr2,False,True
LOC102724749,0,1,lncRNA,1,chr6,False,True
LHX2-AS1,0,1,lncRNA,1,chr9,False,True
DRG1,0,1,protein_coding,1,chr22,False,True
RN7SL162P,0,1,pseudogene,1,chr22,False,True
LOC124902870,0,1,lncRNA,1,chr12,False,True
LOC105371046,0,1,lncRNA,1,chr16,False,True
MTCYBP28,0,1,pseudogene,1,chr16,False,True
LOC124903996,0,1,lncRNA,1,chr17,False,True
LOC105374430,0,1,lncRNA,1,chr4,False,True
NUFIP1P1,0,1,pseudogene,1,chr6,False,True
LINC01808,0,1,lncRNA,1,chr2,False,True
RN7SL398P,0,1,pseudogene,1,chr10,False,True
MAGED4,0,1,protein_coding,1,chrX,False,True
IFFO1,0,1,protein_coding,1,chr12,False,True
PPIAP65,0,1,pseudogene,1,chr2,False,True
RN7SL856P,0,1,pseudogene,1,chr2,False,True
DLX4,0,1,protein_coding,1,chr17,False,True
LOC124900847,0,1,lncRNA,1,chr4,False,True
APONP,0,1,pseudogene,1,chr12,False,True
ZNF573,0,1,protein_coding,1,chr19,False,True
RAD23B,0,1,protein_coding,1,chr9,False,True
FHAD1-AS1,0,1,lncRNA,1,chr1,False,True
HIGD1A,0,1,protein_coding,1,chr3,False,True
LINC00364,0,1,lncRNA,1,chr13,False,True
ZC2HC1A,0,1,protein_coding,1,chr8,False,True
IFT81,0,1,protein_coding,1,chr12,False,True
LOC124904396,0,1,misc_RNA,1,chr1,False,True
LOC105375198,0,1,lncRNA,1,chr7,False,True
GXYLT1P2,0,1,pseudogene,1,chr21,False,True
WDFY1,0,1,protein_coding,1,chr2,False,True
RNA5SP450,0,1,pseudogene,1,chr18,False,True
LOC124901755,0,1,lncRNA,1,chr7,False,True
TMEM259,0,1,protein_coding,1,chr19,False,True
NUP160,0,1,protein_coding,1,chr11,False,True
LINC02455,0,1,lncRNA,1,chr12,False,True
NME3,0,1,protein_coding,1,chr16,False,True
LINC02234,0,1,lncRNA,1,chr5,False,True
HIP1,0,1,protein_coding,1,chr7,False,True
LOC124904791,0,1,protein_coding,1,chr19,False,True
CSGALNACT2P1,0,1,pseudogene,1,chrX,False,True
TRG-CCC1-2,0,1,tRNA,1,chr1,False,True
FBXW12,0,1,protein_coding,1,chr3,False,True
COA1,0,1,protein_coding,1,chr7,False,True
LOC105377365,0,1,lncRNA,1,chr4,False,True
LOC105376327,0,1,lncRNA,1,chr9,False,True
LINC01166,0,1,lncRNA,1,chr10,False,True
APOA5,0,1,protein_coding,1,chr11,False,True
LOC105374270,0,1,lncRNA,1,chr3,False,True
NCBP2-AS1,0,1,lncRNA,1,chr3,False,True
TRBV16,0,1,V_segment_pseudogene,1,chr7,False,True
IGHV2-5,0,1,V_segment,1,chr14,False,True
CCDC74B,0,1,protein_coding,1,chr2,False,True
LOC124904714,0,1,lncRNA,1,chr19,False,True
LOC105371296,0,1,lncRNA,1,chr16,False,True
CTXN2,0,1,protein_coding,1,chr15,False,True
LOC124902735,0,1,lncRNA,1,chr11,False,True
LOC101928217,0,1,lncRNA,1,chr4,False,True
TTLL6,0,1,protein_coding,1,chr17,False,True
EPG5,0,1,protein_coding,1,chr18,False,True
TRV-TAC4-1,0,1,tRNA,1,chr6,False,True
MIR215,0,1,miRNA,1,chr1,False,True
LOC105378479,0,1,lncRNA,1,chr10,False,True
OR10J4,0,1,transcribed_pseudogene,1,chr1,False,True
LOC100287944,0,1,lncRNA,1,chr12,False,True
RPL24P5,0,1,pseudogene,1,chr1,False,True
ST13P7,0,1,pseudogene,1,chr7,False,True
FGFR1OP2,0,1,protein_coding,1,chr12,False,True
RN7SKP294,0,1,pseudogene,1,chr8,False,True
LMO7,0,1,protein_coding,1,chr13,False,True
LOC124909480,0,1,pseudogene,1,chr3,False,True
SLC28A2-AS1,0,1,lncRNA,1,chr15,False,True
LOC102724751,0,1,transcribed_pseudogene,1,chr22,False,True
CTBP1-AS,0,1,lncRNA,1,chr4,False,True
LOC107987371,0,4,protein_coding,4,"chr13,chr14,chr15,chr21",False,True
TRIM60P11Y,0,1,pseudogene,1,chrY,False,True
LOC105377501,0,1,lncRNA,1,chr4,False,True
LOC203930,0,1,pseudogene,1,chr11,False,True
VCAM1,0,1,protein_coding,1,chr1,False,True
LOC105377661,0,1,lncRNA,1,chr4,False,True
LUC7L3P1,0,1,pseudogene,1,chr13,False,True
LOC124904348,0,1,lncRNA,1,chr1,False,True
LOC102724848,0,1,lncRNA,1,chr2,False,True
LINC00554,0,1,lncRNA,1,chr13,False,True
LOC124902488,0,1,lncRNA,1,chr10,False,True
RPS15AP14,0,1,pseudogene,1,chr2,False,True
RNU2-14P,0,1,pseudogene,1,chr14,False,True
LINC02178,0,1,lncRNA,1,chr16,False,True
RHEBP3,0,1,pseudogene,1,chr22,False,True
MIR7705,0,2,miRNA,2,"chr2,chr8",False,True
LOC105373074,0,1,lncRNA,1,chr22,False,True
SAP30-DT,0,1,lncRNA,1,chr4,False,True
RPL10AP3,0,1,pseudogene,1,chr8,False,True
OR5BP1P,0,1,pseudogene,1,chr11,False,True
RNU7-61P,0,1,pseudogene,1,chr16,False,True
LOC105373042,0,1,lncRNA,1,chr22,False,True
TOMM22P5,0,1,pseudogene,1,chr10,False,True
MIR320A,0,1,miRNA,1,chr8,False,True
LOC107985478,0,1,lncRNA,1,chr21,False,True
WWTR1-IT1,0,1,lncRNA,1,chr3,False,True
SNORD149,0,1,snoRNA,1,chr8,False,True
KRTAP4-9,0,1,protein_coding,1,chr17,False,True
IDI1,0,1,protein_coding,1,chr10,False,True
RPL21P110,0,1,pseudogene,1,chr13,False,True
RN7SKP258,0,1,pseudogene,1,chr9,False,True
LOC124903537,0,1,lncRNA,1,chr15,False,True
MTND4P5,0,1,pseudogene,1,chr7,False,True
GNG2,0,1,protein_coding,1,chr14,False,True
MIR6782,0,1,miRNA,1,chr17,False,True
ATP5PBP1,0,1,pseudogene,1,chr13,False,True
ZCCHC14-DT,0,1,lncRNA,1,chr16,False,True
LINC01831,0,1,lncRNA,1,chr2,False,True
RPL7P58,0,1,pseudogene,1,chrX,False,True
MIR521-2,0,1,miRNA,1,chr19,False,True
LOC105373447,0,1,lncRNA,1,chr2,False,True
LOC102724906,0,1,lncRNA,1,chr7,False,True
PINCR,0,1,lncRNA,1,chrX,False,True
TENT4A,0,1,protein_coding,1,chr5,False,True
L1TD1,0,1,protein_coding,1,chr1,False,True
LINC02281,0,1,lncRNA,1,chr14,False,True
SLC35E1P1,0,1,pseudogene,1,chr13,False,True
LOC124900398,0,1,snoRNA,1,chr17,False,True
MIR4524A,0,1,miRNA,1,chr17,False,True
LOC124903242,0,1,lncRNA,1,chr13,False,True
RNU6-1193P,0,1,pseudogene,1,chr9,False,True
LOC105372225,0,1,lncRNA,1,chr18,False,True
PTTG1,0,1,protein_coding,1,chr5,False,True
RPSAP27,0,1,pseudogene,1,chr2,False,True
LOC105375044,0,1,lncRNA,1,chr6,False,True
LOC107986091,0,1,lncRNA,1,chr3,False,True
LOC105377384,0,1,lncRNA,1,chr4,False,True
LOC105377001,0,1,lncRNA,1,chr3,False,True
MRPL42P1,0,1,pseudogene,1,chr4,False,True
MORF4L1P3,0,1,pseudogene,1,chr11,False,True
LOC105375876,0,1,lncRNA,1,chr8,False,True
LOC105370007,0,1,lncRNA,1,chr12,False,True
ZNF17,0,1,protein_coding,1,chr19,False,True
LOC124902292,0,1,lncRNA,1,chr9,False,True
MED17,0,1,protein_coding,1,chr11,False,True
SEC14L1P1,0,1,transcribed_pseudogene,1,chr11,False,True
SSRP1,0,1,protein_coding,1,chr11,False,True
MMP25,0,1,protein_coding,1,chr16,False,True
RPL36P20,0,1,pseudogene,1,chr3,False,True
IPO11,0,1,protein_coding,1,chr5,False,True
MRPS21P6,0,1,pseudogene,1,chr10,False,True
LOC105376755,0,1,lncRNA,1,chr2,False,True
LOC102724078,0,1,lncRNA,1,chr15,False,True
LOC105373125,0,1,lncRNA,1,chrX,False,True
COL4A3,0,1,protein_coding,1,chr2,False,True
LOC751603,0,1,pseudogene,1,chr15,False,True
LOC100132669,0,1,pseudogene,1,chr2,False,True
ZNF561,0,1,protein_coding,1,chr19,False,True
C8B,0,1,protein_coding,1,chr1,False,True
NCOR1P3,0,1,pseudogene,1,chr7,False,True
COMMD4P1,0,1,transcribed_pseudogene,1,chr15,False,True
LOC107984714,0,1,lncRNA,1,chr15,False,True
LOC124903262,0,1,snoRNA,1,chr13,False,True
IKBKG,0,1,protein_coding,1,chrX,False,True
LOC124900492,0,1,snoRNA,1,chrX,False,True
RPL36AP18,0,1,pseudogene,1,chr4,False,True
KRTAP2-4,0,1,protein_coding,1,chr17,False,True
USP12P3,0,1,pseudogene,1,chr9,False,True
MIR1321,0,1,miRNA,1,chrX,False,True
FAM170A,0,1,protein_coding,1,chr5,False,True
LOC124907919,0,1,lncRNA,1,chr2,False,True
LOC124903212,0,1,lncRNA,1,chr13,False,True
CYP7B1,0,1,protein_coding,1,chr8,False,True
LINC01618,0,1,lncRNA,1,chr4,False,True
LOC124902016,0,1,lncRNA,1,chr8,False,True
FKBP10,0,1,protein_coding,1,chr17,False,True
OVOL1,0,1,protein_coding,1,chr11,False,True
RNU6-723P,0,1,pseudogene,1,chr1,False,True
FOLR3P1,0,1,pseudogene,1,chr11,False,True
ZSWIM2,0,1,protein_coding,1,chr2,False,True
LOC105370576,0,1,lncRNA,1,chr14,False,True
LINC02069,0,1,lncRNA,1,chr3,False,True
LOC105377416,0,1,lncRNA,1,chr4,False,True
HABP4,0,1,protein_coding,1,chr9,False,True
KRT35,0,1,protein_coding,1,chr17,False,True
ESM1,0,1,protein_coding,1,chr5,False,True
HRAS,0,1,protein_coding,1,chr11,False,True
LOC124904936,0,1,lncRNA,1,chr20,False,True
LOC124900301,0,1,protein_coding,1,chr11,False,True
MRPL21,0,1,protein_coding,1,chr11,False,True
LOC124906192,0,1,pseudogene,1,chr2,False,True
LOC124904186,0,1,lncRNA,1,chr1,False,True
RANP9,0,1,pseudogene,1,chr8,False,True
SNORD166,0,1,snoRNA,1,chr6,False,True
CFAP52,0,1,protein_coding,1,chr17,False,True
LINC01531,0,1,lncRNA,1,chr19,False,True
LINC00972,0,1,lncRNA,1,chr7,False,True
LOC107986852,0,1,lncRNA,1,chr7,False,True
CORT,0,1,protein_coding,1,chr1,False,True
MIR3173,0,1,miRNA,1,chr14,False,True
USP9YP9,0,1,pseudogene,1,chrY,False,True
ARGLU1,0,1,protein_coding,1,chr13,False,True
BMS1P18,0,1,transcribed_pseudogene,1,chr14,False,True
LINC00939,0,1,lncRNA,1,chr12,False,True
ANKIB1,0,1,protein_coding,1,chr7,False,True
LOC105377890,0,1,lncRNA,1,chr6,False,True
BCAP31P2,0,2,pseudogene,1,chr16,False,True
LOC107986374,0,1,pseudogene,1,chr5,False,True
PPP1R14C,0,1,protein_coding,1,chr6,False,True
MIR1228,0,1,miRNA,1,chr12,False,True
HNRNPA1P29,0,1,pseudogene,1,chr13,False,True
MIR943,0,1,miRNA,1,chr4,False,True
MTND4LP20,0,1,pseudogene,1,chr6,False,True
LOC107984432,0,1,lncRNA,1,chr11,False,True
VPS36,0,1,protein_coding,1,chr13,False,True
LOC101929918,0,1,lncRNA,1,chr11,False,True
LDHAL6B,0,1,protein_coding,1,chr15,False,True
SOAT1,0,1,protein_coding,1,chr1,False,True
FGD5P1,0,1,transcribed_pseudogene,1,chr3,False,True
RNU6-323P,0,1,pseudogene,1,chr8,False,True
LOC124902277,0,1,lncRNA,1,chr9,False,True
TRC-GCA6-1,0,1,tRNA,1,chr3,False,True
MTATP6P19,0,1,pseudogene,1,chrX,False,True
RNU1-115P,0,1,pseudogene,1,chrX,False,True
LINC02790,0,1,lncRNA,1,chr1,False,True
LRRC37A,0,1,protein_coding,1,chr17,False,True
CARM1P1,0,1,pseudogene,1,chr9,False,True
ZNF460,0,1,protein_coding,1,chr19,False,True
OR1R1P,0,1,protein_coding,1,chr17,False,True
MARK2P16,0,1,pseudogene,1,chr10,False,True
FBXO27,0,1,protein_coding,1,chr19,False,True
PACSIN2,0,1,protein_coding,1,chr22,False,True
RPS27P6,0,1,pseudogene,1,chr1,False,True
SLC16A4,0,1,protein_coding,1,chr1,False,True
UPRT,0,1,protein_coding,1,chrX,False,True
LOC780529,0,1,lncRNA,1,chr13,False,True
LINC00680-GUSBP4,0,1,transcribed_pseudogene,1,chr6,False,True
POC1B,0,1,protein_coding,1,chr12,False,True
GXYLT1P1,0,1,pseudogene,1,chr13,False,True
LOC124904730,0,1,lncRNA,1,chr19,False,True
LOC105374060,0,1,lncRNA,1,chr3,False,True
TEDC2-AS1,0,1,lncRNA,1,chr16,False,True
LOC124902047,0,1,lncRNA,1,chr8,False,True
RAB5C,0,1,protein_coding,1,chr17,False,True
PCGF6,0,1,protein_coding,1,chr10,False,True
CYP4A43P,0,1,pseudogene,1,chr1,False,True
LOC105379117,0,1,lncRNA,1,chr5,False,True
RNU6-726P,0,1,pseudogene,1,chr3,False,True
LOC124903140,0,1,lncRNA,1,chr13,False,True
LOC102724593,0,1,lncRNA,1,chr10,False,True
TCEAL8,0,1,protein_coding,1,chrX,False,True
SETP15,0,1,pseudogene,1,chrX,False,True
RBMY2CP,0,1,pseudogene,1,chrY,False,True
LOC107987386,0,1,lncRNA,1,chr16,False,True
CCDC144NL-AS1,0,1,lncRNA,1,chr17,False,True
IGHV4-34,0,1,V_segment,1,chr14,False,True
